Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
   191,07/10/18 01:38:55,51,  0.00, 90.00,311.005,, 87.239, 84.408,, 80.794,, 69.862,,, 55.461,,, 45.030,,,, 37.666,,,, 34.059,133.583,150.285,170.939,201.478,237.556,264.629,283.143,291.329,293.183,292.975,294.274,292.195,292.493,294.962,
   193,07/10/18 01:39:34,51,  0.00, 90.00,311.017,, 88.034, 85.020,, 80.897,, 70.699,,, 55.559,,, 45.635,,,, 38.409,,,, 35.061,134.924,153.510,176.105,204.665,238.139,268.486,282.329,287.880,292.575,294.168,296.687,296.470,294.009,294.094,
   195,07/10/18 01:40:13,51,  0.00, 90.00,311.042,, 87.382, 84.804,, 80.487,, 70.395,,, 56.275,,, 45.540,,,, 38.004,,,, 34.237,135.766,151.222,172.829,204.319,238.368,267.448,283.429,288.661,289.735,294.240,295.278,292.734,292.362,295.118,
   197,07/10/18 01:40:52,51,  0.00, 90.00,311.055,, 88.147, 85.372,, 81.216,, 71.181,,, 56.470,,, 46.157,,,, 39.362,,,, 35.665,136.917,150.532,172.036,202.705,238.202,266.627,283.705,290.987,293.894,295.060,294.146,293.783,295.333,295.405,
   199,07/10/18 01:41:32,51,  0.00, 90.00,311.052,, 87.546, 84.744,, 80.450,, 69.521,,, 55.472,,, 45.628,,,, 37.767,,,, 34.413,130.430,151.018,176.085,204.409,235.545,265.314,285.790,291.024,291.870,291.442,292.284,294.251,297.097,294.169,
   201,07/10/18 01:43:50,51,  0.00, 90.00,311.120,, 90.914, 88.529,, 84.777,, 74.046,,, 61.100,,, 51.160,,,, 44.451,,,, 41.541,146.372,164.605,185.636,214.217,245.474,271.598,285.556,290.914,294.988,293.750,293.426,295.051,294.877,296.234,
   203,07/10/18 01:44:29,51,  0.00, 90.00,311.130,, 88.879, 86.053,, 82.754,, 71.985,,, 57.542,,, 48.375,,,, 40.938,,,, 37.868,144.618,156.200,176.427,208.715,241.563,265.986,284.954,291.506,291.309,290.054,291.826,295.201,296.380,294.458,
   205,07/10/18 01:45:08,51,  0.00, 90.00,311.144,, 90.825, 87.446,, 83.057,, 72.923,,, 59.312,,, 49.261,,,, 41.937,,,, 39.097,144.727,158.618,178.062,205.523,242.486,267.481,280.687,290.839,296.513,292.343,291.822,294.790,293.820,293.854,
   207,07/10/18 01:45:47,51,  0.00, 90.00,311.154,, 89.353, 86.752,, 82.328,, 72.033,,, 57.202,,, 47.603,,,, 39.600,,,, 36.582,136.474,152.090,175.312,204.865,237.942,267.542,285.494,288.859,289.655,291.987,294.461,293.430,292.832,295.555,
   209,07/10/18 01:46:26,51,  0.00, 90.00,311.182,, 89.615, 87.176,, 82.955,, 72.667,,, 58.236,,, 48.341,,,, 41.479,,,, 38.394,143.525,157.750,180.001,210.364,242.174,268.063,284.856,290.674,290.302,290.510,294.154,294.712,296.424,295.922,
   211,07/10/18 01:48:44,51,  0.00, 90.00,311.236,, 90.003, 87.571,, 83.264,, 72.732,,, 58.645,,, 48.421,,,, 41.731,,,, 38.732,141.682,156.786,178.329,207.632,239.260,266.500,283.362,292.399,292.976,292.429,295.073,294.362,293.802,295.332,
   213,07/10/18 01:49:23,51,  0.00, 90.00,311.245,, 89.478, 86.052,, 81.445,, 71.540,,, 57.078,,, 46.830,,,, 38.713,,,, 35.327,136.124,150.568,171.091,201.224,238.715,265.771,284.001,291.756,294.186,291.295,292.643,295.767,295.846,294.941,
   215,07/10/18 01:50:03,51,  0.00, 90.00,311.270,, 88.629, 85.715,, 81.554,, 71.290,,, 56.984,,, 46.167,,,, 39.126,,,, 35.853,136.017,150.747,173.560,203.808,237.414,266.110,281.318,287.626,289.970,291.029,295.540,295.310,292.749,293.317,
   217,07/10/18 01:50:43,51,  0.00, 90.00,311.302,, 88.091, 84.643,, 80.666,, 70.127,,, 55.508,,, 44.980,,,, 37.509,,,, 34.412,133.553,153.450,176.508,204.797,236.953,266.581,285.171,288.675,291.353,296.871,296.457,297.054,296.447,294.941,
   219,07/10/18 01:51:23,51,  0.00, 90.00,311.322,, 88.939, 85.893,, 82.059,, 71.013,,, 56.638,,, 46.593,,,, 39.438,,,, 35.492,136.387,151.285,176.515,206.577,236.883,263.755,284.197,293.139,292.568,292.429,294.896,295.381,295.743,294.121,
   221,07/10/18 01:53:41,51,  0.00, 90.00,311.355,, 89.701, 87.460,, 82.846,, 72.469,,, 58.461,,, 48.247,,,, 41.360,,,, 38.072,140.246,155.233,178.949,206.097,237.821,267.488,286.134,291.257,291.279,290.999,294.236,296.054,295.991,293.597,
   223,07/10/18 01:54:20,51,  0.00, 90.00,311.376,, 89.135, 86.064,, 82.021,, 71.591,,, 57.043,,, 47.420,,,, 40.274,,,, 36.527,135.226,152.950,176.416,205.501,235.866,264.731,284.754,289.104,291.744,295.693,295.306,292.801,292.645,293.926,
   225,07/10/18 01:54:59,51,  0.00, 90.00,311.390,, 88.902, 86.370,, 82.173,, 71.705,,, 57.412,,, 47.735,,,, 40.180,,,, 37.606,135.648,153.457,179.540,209.489,242.057,265.911,280.258,290.913,294.571,291.037,293.118,294.608,295.925,294.582,
   227,07/10/18 01:55:38,51,  0.00, 90.00,311.418,, 89.989, 87.580,, 83.981,, 73.134,,, 59.506,,, 49.329,,,, 43.263,,,, 40.066,144.085,155.774,177.790,210.868,242.470,268.227,285.216,293.294,293.515,294.115,293.145,293.065,297.500,297.092,
   229,07/10/18 01:56:18,51,  0.00, 90.00,311.432,, 88.108, 84.998,, 81.270,, 71.258,,, 56.489,,, 46.518,,,, 39.409,,,, 35.640,137.825,153.852,175.918,205.323,238.707,265.666,285.674,292.396,294.461,293.467,295.064,295.897,296.280,294.164,
   231,07/10/18 01:58:35,51,  0.00, 90.00,311.475,, 89.992, 87.186,, 82.847,, 73.171,,, 57.994,,, 48.772,,,, 41.378,,,, 38.713,140.185,158.645,177.889,206.559,239.554,267.764,287.643,294.046,294.323,293.376,291.968,293.482,295.374,293.475,
   233,07/10/18 01:59:14,51,  0.00, 90.00,311.507,, 90.810, 87.847,, 83.990,, 73.977,,, 59.488,,, 50.116,,,, 44.065,,,, 40.701,143.604,162.409,183.762,207.991,238.625,268.982,284.387,290.447,295.386,295.905,293.533,291.911,293.311,294.977,
   235,07/10/18 01:59:53,51,  0.00, 90.00,311.487,, 88.993, 85.705,, 82.029,, 71.492,,, 57.644,,, 47.392,,,, 40.713,,,, 36.804,134.133,154.214,177.153,204.030,238.087,268.091,287.608,291.850,290.465,293.685,295.244,293.457,296.793,295.082,
   237,07/10/18 02:00:33,51,  0.00, 90.00,311.545,, 88.052, 85.590,, 81.193,, 71.217,,, 57.358,,, 46.519,,,, 38.560,,,, 36.093,138.468,150.828,172.030,203.130,238.136,263.979,281.976,294.141,296.635,294.744,294.242,296.582,297.074,296.202,
   239,07/10/18 02:01:13,51,  0.00, 90.00,311.526,, 88.556, 85.650,, 81.687,, 71.079,,, 56.940,,, 46.868,,,, 39.541,,,, 36.412,135.243,152.895,174.675,205.817,240.543,266.447,281.243,288.170,293.047,295.376,294.003,294.620,297.446,296.088,
   241,07/10/18 02:03:30,51,  0.00, 90.00,311.592,, 87.849, 84.988,, 81.250,, 69.873,,, 55.680,,, 45.354,,,, 38.291,,,, 34.284,131.795,149.302,173.294,200.407,236.772,268.295,283.092,290.466,294.003,292.089,292.982,294.345,293.246,293.622,
   243,07/10/18 02:04:10,51,  0.00, 90.00,311.640,, 88.263, 84.832,, 80.786,, 70.515,,, 56.292,,, 46.034,,,, 38.457,,,, 35.242,132.680,150.716,176.670,208.168,240.975,266.884,283.614,293.002,295.765,292.981,294.194,295.539,296.511,293.669,
   245,07/10/18 02:04:49,51,  0.00, 90.00,311.649,, 87.521, 84.709,, 80.954,, 70.205,,, 55.958,,, 45.554,,,, 38.533,,,, 34.929,136.251,149.435,171.215,204.160,239.432,267.078,283.605,292.507,294.846,293.543,294.270,296.182,296.482,293.763,
   247,07/10/18 02:05:28,51,  0.00, 90.00,311.675,, 87.630, 84.861,, 81.086,, 70.261,,, 55.471,,, 45.782,,,, 37.634,,,, 34.174,137.691,150.830,173.013,203.055,235.928,263.689,284.460,291.117,291.439,293.563,295.025,294.756,294.206,294.014,
   249,07/10/18 02:06:07,51,  0.00, 90.00,311.678,, 87.730, 85.257,, 80.827,, 70.978,,, 56.255,,, 45.988,,,, 38.617,,,, 35.120,134.622,152.021,173.984,203.381,237.397,265.740,281.064,289.231,297.356,296.002,294.656,294.527,293.037,294.485,
   251,07/10/18 02:08:25,51,  0.00, 90.00,311.754,, 89.400, 86.504,, 82.717,, 72.294,,, 56.416,,, 47.238,,,, 40.278,,,, 36.523,138.277,152.183,173.846,205.289,239.722,267.268,281.481,289.466,291.795,291.648,294.672,294.095,293.269,295.230,
   253,07/10/18 02:09:04,51,  0.00, 90.00,311.783,, 88.901, 86.301,, 82.423,, 71.787,,, 57.167,,, 47.882,,,, 40.557,,,, 37.876,138.784,158.048,178.855,203.395,240.477,268.085,283.388,290.959,293.053,292.032,294.058,295.659,298.456,296.876,
   255,07/10/18 02:09:44,51,  0.00, 90.00,311.813,, 90.020, 86.917,, 83.314,, 72.282,,, 58.719,,, 48.337,,,, 41.307,,,, 38.210,144.190,159.801,181.654,207.508,240.591,267.729,284.491,288.326,293.199,296.421,293.893,292.655,295.748,294.036,
   257,07/10/18 02:10:23,51,  0.00, 90.00,311.824,, 89.022, 85.930,, 82.306,, 71.333,,, 56.234,,, 47.048,,,, 39.015,,,, 35.900,136.849,154.443,175.170,202.117,237.226,268.018,285.408,290.744,292.374,295.115,295.154,295.159,293.534,295.028,
   259,07/10/18 02:11:04,51,  0.00, 90.00,311.864,, 88.288, 85.444,, 81.793,, 70.576,,, 55.517,,, 45.374,,,, 38.122,,,, 34.180,131.273,148.989,173.429,203.427,235.221,264.047,284.089,290.478,292.739,294.623,294.592,295.100,294.954,294.033,
   261,07/10/18 02:13:22,51,  0.00, 90.00,311.920,, 88.422, 85.679,, 81.497,, 70.240,,, 56.390,,, 46.369,,,, 38.929,,,, 34.719,136.273,155.141,175.823,202.727,237.007,268.747,285.709,289.854,291.553,295.104,294.649,294.041,294.359,296.570,
   263,07/10/18 02:14:01,51,  0.00, 90.00,311.956,, 88.298, 85.260,, 81.385,, 70.397,,, 56.106,,, 46.448,,,, 38.518,,,, 34.722,138.850,154.516,176.291,204.774,235.051,264.197,283.325,289.906,294.470,295.527,293.664,292.420,293.991,293.863,
   265,07/10/18 02:14:41,51,  0.00, 90.00,311.991,, 88.974, 85.962,, 82.029,, 70.814,,, 56.152,,, 46.167,,,, 39.214,,,, 35.438,136.490,153.654,171.822,204.043,240.161,268.007,286.846,292.804,295.468,295.893,296.835,295.966,295.558,296.992,
   267,07/10/18 02:15:20,51,  0.00, 90.00,312.006,, 89.037, 86.083,, 82.255,, 72.181,,, 57.707,,, 48.168,,,, 41.284,,,, 38.532,141.529,156.527,178.093,209.827,237.839,264.433,285.905,292.034,290.321,292.734,295.186,293.457,295.367,297.219,
   269,07/10/18 02:15:59,51,  0.00, 90.00,312.030,, 88.648, 85.652,, 81.886,, 71.825,,, 57.293,,, 46.790,,,, 40.428,,,, 37.054,139.899,154.550,175.982,206.708,239.971,263.968,281.611,291.063,293.041,295.030,297.215,295.785,294.868,296.234,
   271,07/10/18 02:18:17,51,  0.00, 90.00,312.088,, 88.588, 84.929,, 81.115,, 70.245,,, 55.788,,, 45.295,,,, 37.712,,,, 34.752,132.517,150.220,175.319,202.382,235.561,266.775,284.684,290.579,296.037,297.492,297.150,295.817,294.915,295.220,
   273,07/10/18 02:18:57,51,  0.00, 90.00,312.121,, 88.370, 85.620,, 81.686,, 71.306,,, 57.069,,, 46.798,,,, 39.897,,,, 36.908,134.673,154.801,178.770,205.323,235.561,263.452,283.001,289.261,291.271,293.131,293.161,292.200,296.109,296.496,
   275,07/10/18 02:19:36,51,  0.00, 90.00,312.155,, 88.589, 85.707,, 81.893,, 70.940,,, 55.971,,, 46.314,,,, 39.159,,,, 35.386,136.981,148.912,171.139,201.956,238.340,269.061,284.644,290.024,292.134,293.644,292.878,293.127,294.906,292.867,
   277,07/10/18 02:20:15,51,  0.00, 90.00,312.147,, 88.153, 85.345,, 81.351,, 70.804,,, 56.003,,, 45.842,,,, 38.602,,,, 35.319,138.588,154.225,173.875,203.555,239.128,265.316,283.537,292.162,293.823,293.015,293.552,295.201,294.739,295.815,
   279,07/10/18 02:20:59,51,  0.00, 90.00,312.194,, 88.025, 85.561,, 80.695,, 70.783,,, 55.754,,, 45.849,,,, 38.221,,,, 34.780,136.267,151.381,171.857,203.116,238.414,265.086,284.498,293.608,292.361,292.963,295.842,295.815,292.554,294.907,
   281,07/10/18 02:23:18,51,  0.00, 90.00,312.262,, 88.826, 86.235,, 82.039,, 71.610,,, 57.189,,, 47.614,,,, 40.440,,,, 36.628,140.102,153.475,174.181,206.562,240.037,264.139,281.360,288.286,290.152,291.058,294.027,296.142,293.884,294.064,
   283,07/10/18 02:23:57,51,  0.00, 90.00,312.281,, 87.830, 84.707,, 81.298,, 70.456,,, 55.864,,, 45.997,,,, 39.189,,,, 35.294,136.845,149.877,173.316,205.663,237.575,263.122,283.063,292.512,293.979,292.745,295.840,296.998,295.699,293.836,
   285,07/10/18 02:24:36,51,  0.00, 90.00,312.307,, 87.547, 84.844,, 80.241,, 70.278,,, 55.872,,, 45.689,,,, 38.114,,,, 33.731,133.219,151.759,173.517,202.004,238.585,269.350,283.436,289.229,292.967,294.663,296.653,296.330,293.205,295.971,
   287,07/10/18 02:25:16,51,  0.00, 90.00,312.323,, 87.554, 84.264,, 80.565,, 69.630,,, 55.115,,, 44.996,,,, 37.800,,,, 33.745,132.104,150.886,171.160,201.167,234.978,264.653,286.650,291.876,293.760,297.738,294.804,292.668,295.984,296.364,
   289,07/10/18 02:25:55,51,  0.00, 90.00,312.337,, 88.133, 85.176,, 80.803,, 70.349,,, 55.913,,, 45.912,,,, 38.116,,,, 34.680,135.365,147.349,171.722,204.009,240.099,265.535,280.411,290.440,292.941,294.082,295.917,294.893,295.026,296.014,
   291,07/10/18 02:28:13,51,  0.00, 90.00,312.399,, 87.540, 84.789,, 80.541,, 69.755,,, 55.167,,, 45.193,,,, 37.548,,,, 33.914,132.184,149.055,173.719,206.426,238.928,263.146,283.398,292.941,292.687,294.419,294.043,295.461,296.989,294.937,
   293,07/10/18 02:28:52,51,  0.00, 90.00,312.430,, 87.580, 84.332,, 80.196,, 69.195,,, 55.416,,, 45.813,,,, 37.440,,,, 33.864,131.997,148.193,174.432,204.144,234.715,266.015,285.735,290.451,291.073,296.502,295.819,294.116,296.112,295.231,
   295,07/10/18 02:29:31,51,  0.00, 90.00,312.440,, 87.829, 84.224,, 80.587,, 69.409,,, 55.561,,, 45.615,,,, 37.996,,,, 34.399,134.263,150.630,174.005,204.758,237.074,265.463,284.192,292.027,296.473,296.073,296.319,294.704,294.306,296.050,
   297,07/10/18 02:30:10,51,  0.00, 90.00,312.454,, 88.641, 84.879,, 81.094,, 70.376,,, 56.099,,, 45.591,,,, 38.297,,,, 34.931,135.929,152.306,177.114,206.187,237.779,267.440,286.936,291.507,291.138,291.088,294.756,295.170,295.544,296.672,
   299,07/10/18 02:30:50,51,  0.00, 90.00,312.477,, 87.101, 84.526,, 80.326,, 69.897,,, 54.909,,, 45.583,,,, 37.450,,,, 33.857,132.618,146.399,175.869,206.473,236.963,265.484,287.561,293.120,292.584,294.640,294.277,294.531,295.286,296.304,
   301,07/10/18 02:33:08,51,  0.00, 90.00,312.544,, 87.675, 84.610,, 79.913,, 69.461,,, 55.169,,, 45.418,,,, 37.549,,,, 34.312,134.191,149.624,173.284,206.926,238.967,265.038,282.535,291.125,292.295,291.380,293.546,294.506,295.067,295.907,
   303,07/10/18 02:33:47,51,  0.00, 90.00,312.542,, 87.022, 84.554,, 79.973,, 69.780,,, 54.954,,, 44.770,,,, 37.824,,,, 34.023,131.719,148.813,171.819,200.910,234.209,263.344,284.823,290.019,289.786,290.730,293.603,295.932,293.678,294.264,
   305,07/10/18 02:34:27,51,  0.00, 90.00,312.560,, 87.178, 84.215,, 80.650,, 69.341,,, 54.934,,, 44.863,,,, 37.614,,,, 34.112,131.545,147.930,169.936,200.035,237.760,268.661,283.463,289.953,296.750,293.183,293.261,296.228,298.007,295.496,
   307,07/10/18 02:35:06,51,  0.00, 90.00,312.582,, 87.137, 84.078,, 80.075,, 68.795,,, 54.831,,, 45.004,,,, 37.542,,,, 33.891,132.428,150.049,175.083,204.977,239.482,266.910,283.374,289.944,291.577,295.533,295.710,297.299,297.252,294.270,
   309,07/10/18 02:35:45,51,  0.00, 90.00,312.603,, 86.700, 84.176,, 79.777,, 69.330,,, 55.268,,, 44.910,,,, 37.293,,,, 33.620,136.153,150.086,172.213,204.963,238.856,265.902,282.739,291.903,295.362,293.880,291.172,293.932,296.978,294.607,
   311,07/10/18 02:38:02,51,  0.00, 90.00,312.636,, 87.003, 83.996,, 80.365,, 69.535,,, 55.062,,, 44.804,,,, 37.641,,,, 34.245,131.740,148.600,173.249,204.456,238.947,267.051,284.237,291.333,294.763,294.271,294.712,295.410,296.008,294.456,
   313,07/10/18 02:38:42,51,  0.00, 90.00,312.664,, 86.948, 84.257,, 80.248,, 69.962,,, 55.471,,, 45.309,,,, 38.333,,,, 34.442,136.643,151.101,170.191,201.655,237.730,266.481,285.635,289.733,292.454,297.972,296.509,293.185,295.245,296.202,
   315,07/10/18 02:39:21,51,  0.00, 90.00,312.668,, 87.438, 84.087,, 79.928,, 69.832,,, 55.161,,, 45.265,,,, 37.991,,,, 33.613,136.122,150.649,171.730,202.828,238.853,267.222,285.111,291.973,291.808,289.563,294.742,297.979,296.770,294.053,
   317,07/10/18 02:40:00,51,  0.00, 90.00,312.677,, 87.402, 84.282,, 80.445,, 70.149,,, 56.218,,, 45.389,,,, 38.297,,,, 34.512,137.014,150.718,171.970,206.070,239.112,263.474,284.050,292.960,291.722,291.182,294.362,296.044,296.481,295.666,
   319,07/10/18 02:40:39,51,  0.00, 90.00,312.703,, 87.608, 84.725,, 80.895,, 70.672,,, 56.817,,, 45.904,,,, 38.479,,,, 34.763,135.724,149.056,170.712,204.393,239.822,266.575,286.592,291.865,290.358,293.702,297.431,295.918,293.476,295.997,
   321,07/10/18 02:42:57,51,  0.00, 90.00,312.775,, 87.312, 84.080,, 80.425,, 70.582,,, 55.468,,, 44.989,,,, 37.600,,,, 33.785,128.303,149.344,174.266,202.747,235.477,265.562,286.757,294.612,294.955,292.140,293.532,296.506,295.233,293.416,
   323,07/10/18 02:43:36,51,  0.00, 90.00,312.801,, 87.475, 83.903,, 80.445,, 69.870,,, 54.974,,, 45.082,,,, 37.882,,,, 33.778,133.836,150.969,176.347,205.263,236.953,268.258,286.009,288.530,291.916,296.628,294.985,295.185,297.145,296.698,
   325,07/10/18 02:44:16,51,  0.00, 90.00,312.791,, 87.048, 84.048,, 80.088,, 69.686,,, 54.926,,, 45.019,,,, 37.750,,,, 33.450,136.286,148.887,169.950,204.601,239.607,265.097,285.433,293.802,294.737,293.812,293.188,291.651,297.420,298.643,
   327,07/10/18 02:44:55,51,  0.00, 90.00,312.807,, 87.759, 84.500,, 80.928,, 70.444,,, 56.132,,, 45.665,,,, 37.491,,,, 34.167,135.410,150.505,172.644,202.096,238.232,267.598,283.524,291.211,296.284,294.624,293.857,293.593,293.367,297.725,
   329,07/10/18 02:45:34,51,  0.00, 90.00,312.839,, 87.827, 84.577,, 80.443,, 69.727,,, 55.191,,, 45.310,,,, 38.119,,,, 34.764,132.537,147.620,172.013,201.345,235.593,262.910,284.964,294.646,291.924,290.825,293.778,296.279,294.509,295.042,
   331,07/10/18 02:47:52,51,  0.00, 90.00,312.926,, 87.711, 84.422,, 80.847,, 70.128,,, 56.034,,, 45.671,,,, 37.739,,,, 34.681,133.916,149.773,173.396,206.854,239.340,264.880,282.836,292.020,291.431,292.635,294.372,294.029,292.200,293.032,
   333,07/10/18 02:48:31,51,  0.00, 90.00,312.935,, 87.154, 84.213,, 80.367,, 70.142,,, 55.529,,, 44.790,,,, 37.481,,,, 33.402,134.078,152.676,173.328,201.730,238.571,267.512,283.297,290.479,295.236,294.883,294.238,296.075,297.743,298.384,
   335,07/10/18 02:49:10,51,  0.00, 90.00,312.974,, 87.769, 84.909,, 81.168,, 69.860,,, 55.728,,, 45.591,,,, 37.771,,,, 34.178,134.518,149.247,172.950,204.583,237.675,265.125,283.479,289.207,292.288,297.606,295.180,294.482,295.517,294.674,
   337,07/10/18 02:49:57,51,  0.00, 90.00,313.020,, 87.912, 84.775,, 81.283,, 70.320,,, 55.671,,, 44.826,,,, 38.179,,,, 34.443,137.391,151.779,170.046,201.350,239.884,268.292,286.597,292.333,291.812,292.133,293.184,293.259,292.820,293.226,
   339,07/10/18 02:50:37,51,  0.00, 90.00,313.033,, 87.635, 84.792,, 81.668,, 70.622,,, 55.992,,, 45.473,,,, 37.702,,,, 34.064,134.805,150.568,175.598,203.749,238.687,268.232,284.890,290.422,293.488,292.530,295.962,294.433,293.319,295.156,
   341,07/10/18 02:53:00,51,  0.00, 90.00,313.135,, 88.673, 86.443,, 82.326,, 72.084,,, 56.736,,, 47.498,,,, 40.441,,,, 36.732,138.125,149.999,173.167,206.262,240.493,264.539,283.972,295.201,294.365,290.093,294.569,296.347,294.529,296.196,
   343,07/10/18 02:53:40,51,  0.00, 90.00,313.169,, 89.161, 86.323,, 82.187,, 71.493,,, 57.270,,, 47.248,,,, 39.676,,,, 36.476,135.464,151.756,174.897,206.157,238.879,267.108,283.278,291.534,296.942,293.821,293.275,293.900,292.697,294.253,
   345,07/10/18 02:54:19,51,  0.00, 90.00,313.200,, 89.160, 86.293,, 81.894,, 72.033,,, 57.005,,, 47.569,,,, 39.445,,,, 35.917,138.488,156.686,179.609,206.124,238.783,270.133,287.437,289.544,292.404,294.662,294.734,293.960,297.460,297.067,
   347,07/10/18 02:54:58,51,  0.00, 90.00,313.228,, 88.969, 86.815,, 82.683,, 72.073,,, 58.250,,, 46.846,,,, 40.389,,,, 36.599,141.409,153.236,173.704,202.446,236.773,265.110,282.707,292.668,297.072,295.082,293.902,293.749,293.193,294.027,
   349,07/10/18 02:55:37,51,  0.00, 90.00,313.252,, 89.703, 86.832,, 82.608,, 72.641,,, 58.719,,, 47.492,,,, 41.084,,,, 37.747,137.526,155.528,181.210,208.822,238.168,266.150,285.981,290.956,292.215,296.649,296.325,297.135,296.575,296.804,
   351,07/10/18 02:57:54,51,  0.00, 90.00,313.363,, 88.283, 85.368,, 81.838,, 71.548,,, 56.853,,, 47.405,,,, 40.158,,,, 36.526,139.916,159.040,178.286,204.441,239.857,267.846,281.258,289.298,293.545,292.058,292.658,293.483,293.836,295.677,
   353,07/10/18 02:58:34,51,  0.00, 90.00,313.366,, 88.143, 86.069,, 81.772,, 71.493,,, 56.400,,, 47.017,,,, 40.110,,,, 36.374,135.194,153.836,175.817,201.375,236.838,266.586,284.456,293.491,295.052,291.543,294.337,296.460,295.927,294.666,
   355,07/10/18 02:59:12,51,  0.00, 90.00,313.408,, 87.991, 85.600,, 81.543,, 71.062,,, 57.202,,, 47.059,,,, 39.592,,,, 35.905,132.702,150.662,171.938,199.782,237.803,269.434,286.566,289.605,293.591,295.294,293.891,296.207,296.023,293.124,
   357,07/10/18 02:59:52,51,  0.00, 90.00,313.421,, 88.414, 85.515,, 82.259,, 71.213,,, 57.595,,, 47.070,,,, 40.471,,,, 36.282,137.187,150.669,173.831,203.971,239.994,266.616,282.738,290.313,291.278,291.197,294.330,296.815,299.065,296.448,
   359,07/10/18 03:00:31,51,  0.00, 90.00,313.436,, 89.222, 86.168,, 82.348,, 71.526,,, 58.256,,, 47.872,,,, 41.165,,,, 37.330,143.780,157.304,178.039,208.082,239.700,268.306,285.894,290.695,292.619,294.496,296.738,296.492,292.742,295.103,
   361,07/10/18 03:02:48,51,  0.00, 90.00,313.529,, 88.675, 86.448,, 82.443,, 72.545,,, 58.005,,, 47.931,,,, 41.526,,,, 37.697,139.667,153.715,179.256,210.607,238.910,264.773,281.998,292.740,298.165,295.869,293.011,295.693,295.992,293.169,
   363,07/10/18 03:03:28,51,  0.00, 90.00,313.565,, 89.682, 86.118,, 82.716,, 72.784,,, 58.933,,, 48.141,,,, 41.453,,,, 37.874,139.495,157.395,179.441,206.472,237.694,268.698,288.309,290.864,292.781,295.213,293.945,294.398,296.105,297.139,
   365,07/10/18 03:04:07,51,  0.00, 90.00,313.575,, 89.768, 87.017,, 82.703,, 73.390,,, 59.219,,, 49.355,,,, 42.487,,,, 39.086,145.104,159.145,180.888,210.582,242.180,269.311,282.872,288.054,291.261,292.463,295.452,295.868,294.551,294.936,
   367,07/10/18 03:04:46,51,  0.00, 90.00,313.597,, 89.179, 85.745,, 82.700,, 72.117,,, 58.696,,, 48.364,,,, 40.753,,,, 38.171,144.956,155.630,177.027,208.005,238.270,266.188,285.950,291.702,290.648,294.603,297.702,298.381,296.834,295.964,
   369,07/10/18 03:05:25,51,  0.00, 90.00,313.624,, 87.604, 84.608,, 81.004,, 70.508,,, 56.587,,, 46.152,,,, 38.775,,,, 35.641,133.578,149.246,175.088,208.252,238.600,266.329,284.101,288.001,295.261,296.632,294.534,296.878,298.692,297.422,
   371,07/10/18 03:07:42,51,  0.00, 90.00,313.668,, 90.806, 87.144,, 84.070,, 74.023,,, 60.420,,, 51.249,,,, 44.363,,,, 41.398,147.480,163.307,181.254,209.468,243.524,268.709,283.744,293.228,295.313,292.904,294.149,295.742,294.650,294.783,
   373,07/10/18 03:08:22,51,  0.00, 90.00,313.688,, 89.645, 86.607,, 82.534,, 72.855,,, 58.451,,, 48.834,,,, 41.642,,,, 38.241,141.734,158.432,179.902,203.676,238.155,269.551,284.064,291.391,293.303,292.125,293.137,294.242,295.706,294.248,
