Record,DateTime,40,Tamb,Rh,Pres,Tir,VRain
  5311,07/07/2018 19:27:32,41, 293.6230,  80.7000,1010.9500, 284.8800,   0.3790
  5314,07/07/2018 19:28:11,41, 293.5950,  80.0900,1010.8500, 285.2700,   0.3990
  5317,07/07/2018 19:28:50,41, 293.5950,  79.8300,1010.8500, 285.1300,   0.3790
  5320,07/07/2018 19:29:29,41, 293.6230,  79.2800,1010.8500, 285.9300,   0.3960
  5330,07/07/2018 19:31:47,41, 293.6230,  79.3200,1010.9500, 285.2900,   0.3790
  5333,07/07/2018 19:32:26,41, 293.5950,  79.5200,1010.9500, 285.4800,   0.4000
  5336,07/07/2018 19:33:05,41, 293.6230,  79.8400,1010.9500, 284.5400,   0.3710
  5339,07/07/2018 19:33:44,41, 293.5950,  79.7300,1010.9500, 285.4800,   0.3740
  5342,07/07/2018 19:34:24,41, 293.6230,  80.1800,1010.9500, 286.1100,   0.3860
  5352,07/07/2018 19:36:41,41, 293.5680,  81.0500,1010.8500, 284.1100,   0.3970
  5355,07/07/2018 19:37:20,41, 293.5410,  81.0800,1010.8500, 280.8500,   0.3630
  5358,07/07/2018 19:37:59,41, 293.5410,  81.0700,1010.8500, 277.7100,   0.4010
  5361,07/07/2018 19:38:39,41, 293.5520,  80.9600,1010.8500, 278.5200,   0.3930
  5364,07/07/2018 19:39:18,41, 293.5520,  81.1200,1010.8500, 279.7700,   0.3770
  5374,07/07/2018 19:41:36,41, 293.5520,  82.3100,1010.8500, 283.6500,   0.3550
  5377,07/07/2018 19:42:15,41, 293.4980,  82.5300,1010.9500, 282.5200,   0.3760
  5380,07/07/2018 19:42:54,41, 293.5130,  82.5200,1010.9500, 281.7000,   0.3760
  5383,07/07/2018 19:43:33,41, 293.5130,  81.5900,1010.8500, 282.5300,   0.3900
  5386,07/07/2018 19:44:13,41, 293.5520,  81.6500,1010.9500, 283.2500,   0.3690
  5396,07/07/2018 19:46:30,41, 293.5130,  82.4900,1010.9500, 283.0600,   0.3730
  5399,07/07/2018 19:47:10,41, 293.5130,  82.2000,1010.9500, 282.3300,   0.3770
  5402,07/07/2018 19:47:49,41, 293.5250,  82.3100,1010.9500, 283.0400,   0.3660
  5405,07/07/2018 19:48:28,41, 293.5410,  82.7000,1010.9500, 282.9100,   0.3550
  5408,07/07/2018 19:49:07,41, 293.5250,  82.6600,1010.9500, 280.8100,   0.3810
  5418,07/07/2018 19:51:25,41, 293.4980,  83.2000,1010.8500, 284.4700,   0.3780
  5421,07/07/2018 19:52:04,41, 293.4980,  83.3700,1010.9500, 284.5300,   0.3900
  5424,07/07/2018 19:52:43,41, 293.4700,  83.0200,1010.8500, 283.9400,   0.3700
  5427,07/07/2018 19:53:23,41, 293.4700,  82.5200,1010.9500, 282.7800,   0.3700
  5430,07/07/2018 19:54:02,41, 293.4980,  81.9000,1010.9500, 283.0300,   0.3620
  5440,07/07/2018 19:56:20,41, 293.5250,  82.5200,1010.9500, 280.5100,   0.3760
  5443,07/07/2018 19:57:00,41, 293.4980,  82.8700,1010.9500, 279.8900,   0.3770
  5446,07/07/2018 19:57:39,41, 293.4820,  82.4200,1011.0500, 280.8200,   0.3540
  5449,07/07/2018 19:58:18,41, 293.4820,  81.4800,1011.0500, 281.4300,   0.3500
  5452,07/07/2018 19:58:57,41, 293.5410,  81.5000,1011.0500, 279.3800,   0.3700
  5462,07/07/2018 20:01:15,41, 293.5250,  81.9200,1010.9500, 280.0900,   0.3560
  5465,07/07/2018 20:01:55,41, 293.5410,  81.9500,1011.0500, 278.2600,   0.3640
  5468,07/07/2018 20:02:34,41, 293.5250,  82.2000,1010.9500, 277.9100,   0.3700
  5471,07/07/2018 20:03:13,41, 293.5250,  82.6200,1010.9500, 275.7700,   0.4020
  5474,07/07/2018 20:03:52,41, 293.4980,  82.6600,1010.9500, 275.0600,   0.3800
  5484,07/07/2018 20:06:10,41, 293.4270,  82.5800,1010.9500, 268.3800,   0.3760
  5487,07/07/2018 20:06:49,41, 293.4270,  82.7700,1010.9500, 264.2600,   0.3670
  5490,07/07/2018 20:07:29,41, 293.4270,  82.4200,1010.8500, 269.6200,   0.3760
  5493,07/07/2018 20:08:08,41, 293.4430,  82.3500,1010.9500, 269.8500,   0.3900
  5496,07/07/2018 20:08:47,41, 293.4430,  82.3300,1010.8500, 267.1400,   0.3800
  5506,07/07/2018 20:11:05,41, 293.4000,  82.9700,1010.9500, 261.4300,   0.3840
  5509,07/07/2018 20:11:45,41, 293.3730,  83.2700,1010.8500, 266.8800,   0.3790
  5512,07/07/2018 20:12:23,41, 293.3730,  83.4600,1010.8500, 269.4200,   0.3740
  5515,07/07/2018 20:13:03,41, 293.3730,  83.4100,1010.8500, 267.9900,   0.3910
  5518,07/07/2018 20:13:43,41, 293.3420,  83.8400,1010.8500, 269.9300,   0.3710
  5528,07/07/2018 20:16:00,41, 293.3140,  84.2600,1010.8500, 268.9100,   0.3560
  5531,07/07/2018 20:16:39,41, 293.3140,  84.4100,1010.9500, 270.3300,   0.3600
  5534,07/07/2018 20:17:19,41, 293.2870,  84.0000,1010.8500, 276.0800,   0.3970
  5537,07/07/2018 20:17:57,41, 293.3140,  83.7900,1010.8500, 273.6500,   0.3700
  5540,07/07/2018 20:18:36,41, 293.3420,  83.7500,1010.8500, 274.6300,   0.3990
  5550,07/07/2018 20:20:54,41, 293.3420,  83.9300,1010.9500, 274.3600,   0.3610
  5553,07/07/2018 20:21:33,41, 293.3420,  83.7900,1010.8500, 271.9800,   0.3570
  5556,07/07/2018 20:22:12,41, 293.3730,  83.7700,1010.9500, 274.4700,   0.3540
  5559,07/07/2018 20:22:51,41, 293.3300,  84.0600,1011.0500, 281.0000,   0.3730
  5562,07/07/2018 20:23:30,41, 293.3730,  84.4100,1010.9500, 279.3200,   0.3590
  5572,07/07/2018 20:25:48,41, 293.4000,  84.8400,1011.0500, 278.6500,   0.3880
  5575,07/07/2018 20:26:27,41, 293.3730,  85.1800,1011.0500, 277.9400,   0.3770
  5578,07/07/2018 20:27:06,41, 293.3730,  85.4800,1011.0500, 273.3300,   0.3560
  5581,07/07/2018 20:27:45,41, 293.3140,  85.5800,1010.9500, 272.3000,   0.3760
  5584,07/07/2018 20:28:25,41, 293.3140,  86.0200,1010.9500, 274.6800,   0.3690
  5594,07/07/2018 20:30:43,41, 293.2600,  86.3700,1010.9500, 276.7700,   0.3800
  5597,07/07/2018 20:31:22,41, 293.2870,  86.5900,1010.9500, 275.5400,   0.3560
  5600,07/07/2018 20:32:01,41, 293.3020,  86.3800,1010.9500, 274.9200,   0.3910
  5603,07/07/2018 20:32:40,41, 293.2870,  86.5200,1010.9500, 275.8400,   0.3770
  5606,07/07/2018 20:33:19,41, 293.3140,  86.7800,1010.9500, 276.5500,   0.3580
  5616,07/07/2018 20:35:37,41, 293.2600,  86.5500,1010.9500, 270.4600,   0.3720
  5619,07/07/2018 20:36:16,41, 293.2600,  86.5900,1011.0500, 266.7000,   0.3760
  5622,07/07/2018 20:36:55,41, 293.2600,  86.7800,1010.9500, 270.5800,   0.3610
  5625,07/07/2018 20:37:34,41, 293.2440,  86.5500,1010.9500, 275.2300,   0.3640
  5628,07/07/2018 20:38:14,41, 293.2600,  86.3300,1011.0500, 276.1300,   0.3540
  5638,07/07/2018 20:40:32,41, 293.2870,  85.1800,1011.0500, 275.3600,   0.3910
  5641,07/07/2018 20:41:11,41, 293.3140,  84.6800,1010.9500, 276.8800,   0.3730
  5644,07/07/2018 20:41:50,41, 293.3420,  83.7400,1010.9500, 273.1700,   0.3550
  5647,07/07/2018 20:42:29,41, 293.3420,  83.5500,1010.9500, 269.6700,   0.3560
  5650,07/07/2018 20:43:08,41, 293.3850,  82.9000,1010.9500, 269.1200,   0.3690
  5660,07/07/2018 20:45:25,41, 293.4000,  84.4000,1011.0500, 269.0900,   0.3840
  5663,07/07/2018 20:46:04,41, 293.3730,  84.7500,1011.0500, 268.4300,   0.3780
  5666,07/07/2018 20:46:43,41, 293.4000,  85.1300,1010.9500, 272.3000,   0.3760
  5669,07/07/2018 20:47:22,41, 293.3730,  85.5300,1011.0500, 273.0300,   0.3900
  5672,07/07/2018 20:48:01,41, 293.3140,  85.6700,1010.9500, 272.9200,   0.3610
  5682,07/07/2018 20:50:19,41, 293.3420,  84.7100,1011.0500, 279.3500,   0.3940
  5685,07/07/2018 20:50:59,41, 293.3730,  84.6700,1011.0500, 280.5300,   0.3720
  5688,07/07/2018 20:51:37,41, 293.3730,  84.3400,1011.0500, 278.0900,   0.3640
  5691,07/07/2018 20:52:16,41, 293.4120,  84.5800,1011.0500, 279.6900,   0.3570
  5694,07/07/2018 20:52:55,41, 293.4120,  84.0500,1011.0500, 280.7000,   0.3710
  5704,07/07/2018 20:55:12,41, 293.4270,  83.6500,1011.1500, 281.3200,   0.3770
  5707,07/07/2018 20:55:52,41, 293.4550,  83.6800,1011.0500, 282.3300,   0.3850
  5710,07/07/2018 20:56:31,41, 293.4550,  83.5100,1011.1500, 284.8300,   0.3860
  5713,07/07/2018 20:57:10,41, 293.4550,  83.9700,1011.0500, 286.0800,   0.3550
  5716,07/07/2018 20:57:50,41, 293.4270,  83.8700,1011.1500, 286.9600,   0.3670
  5726,07/07/2018 21:00:07,41, 293.4120,  83.9200,1010.9500, 279.7100,   0.3690
  5729,07/07/2018 21:00:47,41, 293.4430,  84.5300,1010.9500, 275.1000,   0.3740
  5732,07/07/2018 21:01:26,41, 293.3850,  84.5200,1011.0500, 271.3300,   0.3810
  5735,07/07/2018 21:02:06,41, 293.3850,  84.4900,1010.9500, 271.1300,   0.3520
  5738,07/07/2018 21:02:45,41, 293.4000,  84.5700,1010.9500, 267.7900,   0.3800
  5748,07/07/2018 21:05:02,41, 293.3730,  83.7800,1010.9500, 273.6300,   0.3790
  5751,07/07/2018 21:05:41,41, 293.4270,  84.4600,1010.8500, 272.6800,   0.3530
  5754,07/07/2018 21:06:20,41, 293.4000,  84.2100,1010.8500, 275.9600,   0.3700
  5757,07/07/2018 21:06:59,41, 293.4270,  84.5300,1010.9500, 278.4300,   0.3760
  5760,07/07/2018 21:07:39,41, 293.4000,  84.1400,1010.9500, 277.9300,   0.3700
  5770,07/07/2018 21:09:56,41, 293.4700,  81.9200,1010.9500, 278.4300,   0.3860
  5773,07/07/2018 21:10:36,41, 293.4700,  82.0800,1010.8500, 276.1200,   0.3850
  5776,07/07/2018 21:11:15,41, 293.4820,  82.2000,1010.9500, 278.1400,   0.3780
  5779,07/07/2018 21:11:55,41, 293.4700,  82.4500,1010.9500, 273.7900,   0.3850
  5782,07/07/2018 21:12:34,41, 293.4820,  82.7300,1010.9500, 275.2400,   0.3750
  5792,07/07/2018 21:14:53,41, 293.5130,  82.2900,1011.0500, 283.1700,   0.3840
  5795,07/07/2018 21:15:32,41, 293.5130,  81.7500,1010.9500, 284.1400,   0.3560
  5798,07/07/2018 21:16:11,41, 293.5680,  81.4700,1011.0500, 285.2400,   0.3820
  5801,07/07/2018 21:16:50,41, 293.5410,  80.9900,1011.1500, 284.8300,   0.3750
  5804,07/07/2018 21:17:29,41, 293.5680,  80.5000,1010.9500, 284.7900,   0.3710
  5814,07/07/2018 21:19:46,41, 293.5680,  80.9200,1010.9500, 281.6600,   0.3650
  5817,07/07/2018 21:20:26,41, 293.5950,  80.6700,1010.9500, 281.7900,   0.3920
  5820,07/07/2018 21:21:06,41, 293.5950,  80.8200,1010.9500, 282.4900,   0.3530
  5823,07/07/2018 21:21:45,41, 293.5950,  80.7200,1010.9500, 280.1800,   0.3600
  5826,07/07/2018 21:22:24,41, 293.5950,  81.0700,1011.0500, 280.6400,   0.3730
  5836,07/07/2018 21:24:42,41, 293.6230,  81.1400,1011.0500, 277.5900,   0.3720
  5839,07/07/2018 21:25:22,41, 293.6380,  81.6800,1010.9500, 277.8900,   0.3750
  5842,07/07/2018 21:26:01,41, 293.6230,  81.7600,1011.0500, 279.2700,   0.3820
  5845,07/07/2018 21:26:40,41, 293.5800,  80.7800,1010.9500, 280.6400,   0.3500
  5848,07/07/2018 21:27:19,41, 293.6230,  81.0700,1011.0500, 280.8400,   0.3520
  5858,07/07/2018 21:29:37,41, 293.6500,  82.2700,1011.0500, 283.8900,   0.3780
  5861,07/07/2018 21:30:16,41, 293.6660,  82.8000,1011.0500, 282.6500,   0.3960
  5864,07/07/2018 21:30:56,41, 293.6660,  83.2000,1011.0500, 281.9100,   0.3580
  5867,07/07/2018 21:31:36,41, 293.6230,  82.6000,1010.9500, 283.2100,   0.3650
  5870,07/07/2018 21:32:15,41, 293.6660,  82.4400,1011.0500, 281.9500,   0.3660
  5880,07/07/2018 21:34:33,41, 293.6380,  80.7200,1010.8500, 280.5600,   0.3650
  5883,07/07/2018 21:35:12,41, 293.6660,  80.6400,1010.9500, 279.1300,   0.3980
  5886,07/07/2018 21:35:50,41, 293.6660,  80.5200,1010.9500, 280.9200,   0.3660
  5889,07/07/2018 21:36:29,41, 293.6660,  80.6100,1010.9500, 280.1900,   0.3880
  5892,07/07/2018 21:37:08,41, 293.6930,  81.4900,1010.9500, 279.3900,   0.3640
  5902,07/07/2018 21:39:26,41, 293.6930,  81.4000,1010.9500, 276.7300,   0.3910
  5905,07/07/2018 21:40:05,41, 293.7520,  81.5200,1010.9500, 281.6800,   0.3640
  5908,07/07/2018 21:40:44,41, 293.7790,  81.8800,1010.9500, 282.1700,   0.3730
  5911,07/07/2018 21:41:23,41, 293.6930,  81.4500,1010.9500, 283.6400,   0.3750
  5914,07/07/2018 21:42:02,41, 293.8060,  82.0300,1010.9500, 282.4300,   0.3540
  5924,07/07/2018 21:44:20,41, 293.7630,  81.1600,1010.9500, 280.3200,   0.3500
  5927,07/07/2018 21:44:59,41, 293.8060,  81.2600,1011.0500, 281.2900,   0.3800
  5930,07/07/2018 21:45:38,41, 293.8220,  81.1400,1011.0500, 281.7500,   0.3880
  5933,07/07/2018 21:46:17,41, 293.8340,  81.6800,1011.0500, 282.3000,   0.3530
  5936,07/07/2018 21:46:57,41, 293.7790,  81.0500,1011.0500, 282.2500,   0.3770
  5946,07/07/2018 21:49:14,41, 293.8490,  81.3600,1011.0500, 283.0100,   0.3980
  5949,07/07/2018 21:49:53,41, 293.9040,  82.1600,1011.1500, 280.2700,   0.3880
  5952,07/07/2018 21:50:33,41, 293.9040,  82.6700,1011.0500, 273.8500,   0.3550
  5955,07/07/2018 21:51:12,41, 293.8610,  81.5800,1011.1500, 277.6900,   0.3730
  5958,07/07/2018 21:51:51,41, 293.8880,  81.2100,1011.1500, 281.6500,   0.3760
  5968,07/07/2018 21:54:08,41, 293.9860,  80.5600,1011.1500, 284.1600,   0.3860
  5971,07/07/2018 21:54:48,41, 293.9860,  80.6800,1011.2500, 285.4200,   0.3530
  5974,07/07/2018 21:55:27,41, 294.0020,  80.4100,1011.1500, 284.3400,   0.3540
  5977,07/07/2018 21:56:06,41, 293.9740,  79.9200,1011.2500, 282.7700,   0.3820
  5980,07/07/2018 21:56:46,41, 293.9470,  78.8500,1011.1500, 281.7000,   0.3760
  5990,07/07/2018 21:59:05,41, 293.9590,  78.8900,1011.1500, 279.8700,   0.3690
  5993,07/07/2018 21:59:44,41, 293.9860,  78.3100,1011.1500, 281.9400,   0.3590
  5996,07/07/2018 22:00:24,41, 294.0990,  79.6000,1011.2500, 283.9800,   0.3790
  5999,07/07/2018 22:01:04,41, 294.0990,  80.4300,1011.1500, 284.2300,   0.3540
  6002,07/07/2018 22:01:43,41, 294.1150,  80.6400,1011.1500, 285.3100,   0.3720
  6012,07/07/2018 22:04:01,41, 294.1580,  80.3400,1011.3500, 282.7200,   0.3880
  6015,07/07/2018 22:04:40,41, 294.1150,  79.9100,1011.2500, 282.6900,   0.3810
  6018,07/07/2018 22:05:20,41, 294.1420,  79.7500,1011.3500, 284.3700,   0.3550
  6021,07/07/2018 22:05:59,41, 294.1700,  80.2000,1011.3500, 284.7300,   0.3670
  6024,07/07/2018 22:06:38,41, 294.1700,  79.7000,1011.3500, 285.0000,   0.3670
  6034,07/07/2018 22:08:54,41, 294.2560,  80.4000,1011.3500, 280.5400,   0.3880
  6037,07/07/2018 22:09:33,41, 294.2280,  80.0800,1011.3500, 282.1500,   0.3700
  6040,07/07/2018 22:10:12,41, 294.2400,  80.0000,1011.4500, 281.5300,   0.3820
  6043,07/07/2018 22:10:51,41, 294.2130,  79.9700,1011.4500, 279.2900,   0.3560
  6046,07/07/2018 22:11:30,41, 294.1970,  79.7400,1011.3500, 267.6100,   0.3760
  6056,07/07/2018 22:13:48,41, 294.1700,  79.5400,1011.4500, 281.8500,   0.3780
  6059,07/07/2018 22:14:27,41, 294.1970,  79.1900,1011.4500, 284.1400,   0.3620
  6062,07/07/2018 22:15:06,41, 294.1970,  79.1600,1011.4500, 284.3100,   0.3700
  6065,07/07/2018 22:15:45,41, 294.2560,  79.7800,1011.4500, 282.4300,   0.3520
  6068,07/07/2018 22:16:24,41, 294.2130,  79.7700,1011.4500, 282.3200,   0.3890
  6078,07/07/2018 22:18:42,41, 294.1700,  77.8300,1011.5500, 288.3100,   0.3750
  6081,07/07/2018 22:19:21,41, 294.1700,  78.0400,1011.5500, 288.6100,   0.3720
  6084,07/07/2018 22:20:00,41, 294.1700,  78.0900,1011.6500, 288.5900,   0.3790
  6087,07/07/2018 22:20:39,41, 294.1970,  78.5600,1011.6500, 288.5200,   0.3760
  6090,07/07/2018 22:21:19,41, 294.1700,  79.4100,1011.6500, 288.2500,   0.3530
  6100,07/07/2018 22:23:36,41, 294.0990,  77.4100,1011.6500, 288.4500,   0.3730
  6103,07/07/2018 22:24:15,41, 294.1270,  77.9800,1011.5500, 288.5700,   0.3610
  6106,07/07/2018 22:24:53,41, 294.1420,  78.6600,1011.5500, 288.1200,   0.3690
  6109,07/07/2018 22:25:33,41, 294.0880,  78.3000,1011.6500, 288.0800,   0.3730
  6112,07/07/2018 22:26:12,41, 294.1150,  78.0900,1011.5500, 288.1500,   0.3790
  6122,07/07/2018 22:28:29,41, 294.1850,  78.6200,1011.6500, 287.1500,   0.3620
  6125,07/07/2018 22:29:09,41, 294.2130,  78.7700,1011.6500, 287.7300,   0.3970
  6128,07/07/2018 22:29:48,41, 294.2400,  78.8100,1011.6500, 288.2300,   0.3760
  6131,07/07/2018 22:30:28,41, 294.2560,  78.4200,1011.6500, 288.6000,   0.3850
  6134,07/07/2018 22:31:07,41, 294.1970,  77.1900,1011.6500, 288.4900,   0.3540
  6144,07/07/2018 22:33:25,41, 294.2670,  77.6600,1011.6500, 286.0900,   0.3990
  6147,07/07/2018 22:34:04,41, 294.2400,  77.4000,1011.6500, 282.0700,   0.3550
  6150,07/07/2018 22:34:43,41, 294.2670,  77.8500,1011.6500, 279.3100,   0.3790
  6153,07/07/2018 22:35:22,41, 294.2990,  77.7200,1011.5500, 283.6400,   0.3880
  6156,07/07/2018 22:36:01,41, 294.3650,  78.8300,1011.6500, 286.9600,   0.3730
  6166,07/07/2018 22:38:19,41, 294.3810,  78.2900,1011.5500, 286.0900,   0.3590
  6169,07/07/2018 22:38:58,41, 294.3810,  78.3100,1011.6500, 285.1800,   0.3680
  6172,07/07/2018 22:39:38,41, 294.3650,  78.1700,1011.7500, 285.2900,   0.3840
  6175,07/07/2018 22:40:18,41, 294.3650,  78.3600,1011.6500, 285.4700,   0.3570
  6178,07/07/2018 22:40:57,41, 294.3810,  78.8500,1011.6500, 286.7100,   0.3560
  6188,07/07/2018 22:43:15,41, 294.4240,  77.5700,1011.7500, 288.2400,   0.3590
  6191,07/07/2018 22:43:54,41, 294.4510,  77.9800,1011.7500, 288.1700,   0.3950
  6194,07/07/2018 22:44:33,41, 294.4940,  78.0900,1011.6500, 288.2300,   0.3790
  6197,07/07/2018 22:45:12,41, 294.4670,  77.2200,1011.7500, 288.0600,   0.3830
  6200,07/07/2018 22:45:51,41, 294.4350,  77.2200,1011.7500, 288.4900,   0.3510
  6210,07/07/2018 22:48:09,41, 294.6030,  78.2000,1011.7500, 288.1100,   0.3860
  6213,07/07/2018 22:48:48,41, 294.5760,  77.4000,1011.6500, 287.8300,   0.3910
  6216,07/07/2018 22:49:27,41, 294.5760,  77.4000,1011.6500, 287.9200,   0.3680
  6219,07/07/2018 22:50:06,41, 294.6030,  76.4600,1011.7500, 286.7300,   0.3910
  6222,07/07/2018 22:50:45,41, 294.6740,  77.3600,1011.7500, 285.5900,   0.3570
  6232,07/07/2018 22:53:03,41, 294.7170,  76.0400,1011.7500, 282.8700,   0.3490
  6235,07/07/2018 22:53:42,41, 294.8020,  76.8100,1011.7500, 283.2500,   0.4080
  6238,07/07/2018 22:54:22,41, 294.8570,  76.9900,1011.7500, 283.5100,   0.3560
  6241,07/07/2018 22:55:01,41, 294.9430,  77.4900,1011.7500, 282.4200,   0.3530
  6244,07/07/2018 22:55:40,41, 294.9980,  77.4400,1011.7500, 283.6200,   0.3900
  6254,07/07/2018 22:57:57,41, 295.0950,  76.0700,1011.7500, 285.6300,   0.3760
  6257,07/07/2018 22:58:36,41, 295.1230,  76.1300,1011.8500, 285.1000,   0.3800
  6260,07/07/2018 22:59:16,41, 295.2480,  76.8300,1011.8500, 284.4600,   0.3740
  6263,07/07/2018 22:59:56,41, 295.2090,  75.7100,1011.8500, 284.0200,   0.3820
  6266,07/07/2018 23:00:35,41, 295.1230,  74.3400,1011.8500, 281.4800,   0.3730
  6276,07/07/2018 23:02:53,41, 295.2090,  74.2000,1011.7500, 282.3300,   0.3520
  6279,07/07/2018 23:03:32,41, 295.2480,  74.3800,1011.8500, 283.6500,   0.3580
  6282,07/07/2018 23:04:11,41, 295.1770,  73.3400,1011.8500, 283.3200,   0.3550
  6285,07/07/2018 23:04:50,41, 295.1500,  73.9200,1011.8500, 283.0600,   0.3580
  6288,07/07/2018 23:05:29,41, 295.2090,  74.2400,1011.9500, 279.9300,   0.3930
  6298,07/07/2018 23:07:47,41, 295.2090,  74.5600,1011.9500, 273.5700,   0.3580
  6301,07/07/2018 23:08:26,41, 295.2480,  74.4600,1011.8500, 270.8500,   0.3860
  6304,07/07/2018 23:09:05,41, 295.2200,  74.2800,1011.9500, 273.4100,   0.3790
  6307,07/07/2018 23:09:44,41, 295.1500,  73.5700,1011.9500, 272.4600,   0.4030
  6310,07/07/2018 23:10:24,41, 295.1500,  74.1100,1012.0500, 269.9300,   0.3610
  6320,07/07/2018 23:12:42,41, 295.2090,  75.0700,1012.0500, 276.9800,   0.3940
  6323,07/07/2018 23:13:22,41, 295.1110,  73.4200,1012.0500, 278.0800,   0.3930
  6326,07/07/2018 23:14:01,41, 295.1500,  74.4100,1012.0500, 281.0900,   0.3680
  6329,07/07/2018 23:14:40,41, 295.1230,  74.3200,1012.1500, 280.3200,   0.4010
  6332,07/07/2018 23:15:19,41, 295.0520,  74.2600,1012.0500, 279.8200,   0.4050
  6342,07/07/2018 23:17:37,41, 295.2480,  75.0200,1012.1500, 280.7500,   0.3740
  6345,07/07/2018 23:18:16,41, 295.2200,  74.6300,1012.1500, 281.2700,   0.3920
  6348,07/07/2018 23:18:55,41, 295.1770,  74.2200,1012.1500, 280.4600,   0.3600
  6351,07/07/2018 23:19:34,41, 295.1660,  74.4600,1012.2500, 280.4500,   0.3760
  6354,07/07/2018 23:20:13,41, 295.1660,  74.9000,1012.2500, 283.1100,   0.3560
  6364,07/07/2018 23:22:32,41, 295.1500,  74.2600,1012.2500, 283.4900,   0.3970
  6367,07/07/2018 23:23:10,41, 295.2090,  74.6300,1012.2500, 282.7100,   0.3800
  6370,07/07/2018 23:23:49,41, 295.1930,  73.8200,1012.2500, 281.6000,   0.3540
  6373,07/07/2018 23:24:29,41, 295.2790,  74.9000,1012.2500, 282.3400,   0.4000
  6376,07/07/2018 23:25:08,41, 295.3610,  75.5400,1012.1500, 281.8800,   0.4130
  6386,07/07/2018 23:27:26,41, 295.4310,  73.7400,1012.1500, 284.7600,   0.3680
  6389,07/07/2018 23:28:05,41, 295.4470,  74.0300,1012.1500, 284.6700,   0.3600
  6392,07/07/2018 23:28:44,41, 295.5170,  75.0800,1012.1500, 284.4100,   0.3810
  6395,07/07/2018 23:29:23,41, 295.4740,  74.3300,1012.2500, 281.2200,   0.3670
  6398,07/07/2018 23:30:03,41, 295.5990,  75.4000,1012.2500, 282.1700,   0.3760
  6408,07/07/2018 23:32:20,41, 295.5290,  73.7100,1012.2500, 278.6000,   0.3800
  6411,07/07/2018 23:32:59,41, 295.4860,  73.8200,1012.1500, 282.1500,   0.3750
  6414,07/07/2018 23:33:38,41, 295.5170,  74.1800,1012.2500, 281.1300,   0.3830
  6417,07/07/2018 23:34:17,41, 295.5290,  73.9500,1012.3500, 275.4800,   0.3990
  6420,07/07/2018 23:34:57,41, 295.6150,  74.8100,1012.2500, 274.9700,   0.3790
  6430,07/07/2018 23:37:15,41, 295.5990,  74.1500,1012.1500, 281.3600,   0.3680
  6433,07/07/2018 23:37:53,41, 295.5720,  72.9200,1012.2500, 276.0200,   0.3820
  6436,07/07/2018 23:38:32,41, 295.6270,  74.0000,1012.1500, 270.2500,   0.3710
  6439,07/07/2018 23:39:11,41, 295.6970,  74.5900,1012.2500, 269.3900,   0.3650
  6442,07/07/2018 23:39:50,41, 295.7240,  73.7800,1012.1500, 265.3300,   0.3510
  6452,07/07/2018 23:42:08,41, 295.7830,  72.8000,1012.1500, 277.9200,   0.3700
  6455,07/07/2018 23:42:47,41, 295.8530,  73.2700,1012.2500, 277.7700,   0.3670
  6458,07/07/2018 23:43:26,41, 295.9240,  73.6700,1012.2500, 276.6000,   0.3720
  6461,07/07/2018 23:44:05,41, 295.9510,  72.4200,1012.1500, 273.2400,   0.3540
  6464,07/07/2018 23:44:44,41, 296.0760,  73.3600,1012.1500, 268.6200,   0.3950
  6474,07/07/2018 23:47:02,41, 296.2050,  71.9100,1012.1500, 261.6700,   0.3790
  6477,07/07/2018 23:47:41,41, 296.2710,  71.9500,1012.1500, 260.0700,   0.4030
  6480,07/07/2018 23:48:21,41, 296.1350,  70.7000,1012.2500, 259.4200,   0.3860
  6483,07/07/2018 23:49:00,41, 296.1460,  71.7900,1012.2500, 262.9000,   0.3670
  6486,07/07/2018 23:49:39,41, 296.0760,  72.1000,1012.2500, 264.4200,   0.4000
  6496,07/07/2018 23:51:58,41, 296.3420,  72.6800,1012.2500, 270.1200,   0.3670
  6499,07/07/2018 23:52:37,41, 296.5800,  69.8500,1012.1500, 270.8700,   0.3560
  6502,07/07/2018 23:53:16,41, 296.8060,  69.1900,1012.1500, 273.8200,   0.1600
  6505,07/07/2018 23:53:55,41, 296.8770,  68.1800,1012.1500, 273.8600,   0.1760
  6508,07/07/2018 23:54:34,41, 296.9160,  67.4500,1012.1500, 269.3000,   0.1580
