Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
   187,07/07/18 01:36:03,51,  0.00, 90.00,308.887,, 69.605, 66.239,, 64.049,, 55.595,,, 44.085,,, 35.640,,,, 29.775,,,, 26.819,125.267,141.570,164.854,196.304,231.279,261.085,280.568,287.735,289.808,287.728,291.049,292.412,292.874,292.685,
   189,07/07/18 01:36:42,51,  0.00, 90.00,308.897,, 69.470, 66.486,, 63.773,, 55.498,,, 44.580,,, 35.611,,,, 29.738,,,, 26.692,124.207,140.458,164.865,195.272,230.476,261.259,278.612,287.027,293.460,292.623,290.854,292.837,292.520,291.324,
   191,07/07/18 01:38:59,51,  0.00, 90.00,308.908,, 70.535, 66.521,, 64.479,, 56.379,,, 44.177,,, 35.662,,,, 30.556,,,, 26.721,121.701,140.608,165.149,195.523,230.621,261.486,281.686,288.144,292.279,291.465,289.372,290.844,293.890,293.560,
   193,07/07/18 01:39:38,51,  0.00, 90.00,308.925,, 70.200, 66.954,, 64.235,, 56.842,,, 44.047,,, 35.889,,,, 30.242,,,, 27.612,125.395,141.150,164.416,196.048,231.589,261.825,280.924,287.882,290.476,291.598,291.855,292.048,292.310,292.251,
   195,07/07/18 01:40:18,51,  0.00, 90.00,308.919,, 70.200, 66.542,, 64.345,, 55.969,,, 44.044,,, 35.554,,,, 29.884,,,, 26.813,125.325,141.771,166.528,197.712,231.602,261.433,280.528,287.917,290.743,292.054,291.881,292.634,293.361,293.009,
   197,07/07/18 01:40:59,51,  0.00, 90.00,308.916,, 70.249, 66.606,, 64.105,, 55.900,,, 44.563,,, 35.676,,,, 30.459,,,, 26.723,123.701,141.925,164.701,197.262,233.442,261.281,280.797,288.025,291.345,291.044,290.792,291.753,292.588,292.727,
   199,07/07/18 01:41:38,51,  0.00, 90.00,308.936,, 69.838, 66.457,, 63.960,, 55.655,,, 43.795,,, 35.769,,,, 29.783,,,, 26.588,124.735,140.673,164.385,195.242,231.622,261.078,279.549,286.668,292.214,294.003,292.515,291.635,289.860,292.312,
   201,07/07/18 01:43:56,51,  0.00, 90.00,308.919,, 70.305, 66.948,, 64.272,, 56.163,,, 43.883,,, 36.305,,,, 29.942,,,, 27.203,125.162,139.086,162.561,195.869,230.767,260.160,280.372,287.812,289.723,290.401,292.638,293.004,292.232,292.121,
   203,07/07/18 01:44:35,51,  0.00, 90.00,308.946,, 69.983, 66.801,, 64.083,, 56.080,,, 44.052,,, 35.731,,,, 30.034,,,, 26.740,124.625,139.112,162.963,196.581,232.308,262.073,281.281,287.542,290.016,291.832,292.299,295.213,295.047,293.408,
   205,07/07/18 01:45:15,51,  0.00, 90.00,308.938,, 70.505, 66.890,, 63.313,, 55.757,,, 43.816,,, 35.719,,,, 30.140,,,, 27.112,124.806,141.369,162.995,194.066,231.301,261.733,281.605,288.202,290.996,290.828,292.622,293.262,293.676,292.600,
   207,07/07/18 01:45:54,51,  0.00, 90.00,308.955,, 70.772, 66.649,, 64.557,, 55.666,,, 44.249,,, 35.748,,,, 29.874,,,, 26.996,123.876,142.007,165.527,196.652,231.469,261.991,281.279,288.734,290.933,291.446,292.400,292.254,293.492,293.484,
   209,07/07/18 01:46:33,51,  0.00, 90.00,308.950,, 70.358, 66.576,, 64.020,, 55.076,,, 44.002,,, 35.849,,,, 29.288,,,, 27.566,121.740,140.416,164.776,195.294,232.530,262.682,282.526,286.730,287.271,291.294,292.071,290.497,292.241,293.856,
   211,07/07/18 01:48:51,51,  0.00, 90.00,308.947,, 70.092, 66.654,, 64.097,, 55.533,,, 44.926,,, 35.762,,,, 29.933,,,, 27.147,128.149,143.412,163.944,192.376,230.504,262.458,282.184,288.140,289.933,291.056,291.266,291.651,292.478,292.527,
   213,07/07/18 01:49:30,51,  0.00, 90.00,308.947,, 69.507, 66.071,, 63.492,, 55.152,,, 43.203,,, 35.481,,,, 29.458,,,, 26.664,123.513,139.732,164.492,196.489,231.525,261.818,280.458,288.484,291.291,292.341,291.486,292.591,294.318,292.781,
   215,07/07/18 01:50:09,51,  0.00, 90.00,308.949,, 70.411, 66.691,, 63.661,, 55.729,,, 44.109,,, 35.549,,,, 29.967,,,, 27.025,126.481,144.791,166.033,195.937,234.297,264.795,280.990,288.077,291.597,291.929,292.452,292.483,293.238,293.448,
   217,07/07/18 01:50:49,51,  0.00, 90.00,308.959,, 69.534, 66.574,, 63.366,, 55.357,,, 43.474,,, 35.503,,,, 29.538,,,, 26.826,124.438,142.019,164.923,198.517,232.477,258.711,280.844,287.853,289.338,289.540,289.562,291.051,292.977,292.394,
   219,07/07/18 01:51:28,51,  0.00, 90.00,308.969,, 69.598, 65.844,, 63.601,, 55.437,,, 44.081,,, 35.201,,,, 29.861,,,, 26.226,123.877,144.262,165.320,194.541,231.757,262.302,278.830,287.014,290.394,290.366,291.852,292.260,293.370,292.336,
   221,07/07/18 01:53:46,51,  0.00, 90.00,308.977,, 69.789, 66.697,, 63.621,, 55.374,,, 43.732,,, 35.483,,,, 30.075,,,, 26.679,121.178,140.367,163.622,194.084,229.341,260.671,280.873,287.585,287.040,287.726,290.360,291.821,292.708,292.175,
   223,07/07/18 01:54:25,51,  0.00, 90.00,308.973,, 69.487, 66.069,, 63.396,, 55.153,,, 44.387,,, 35.401,,,, 29.911,,,, 26.937,124.729,141.337,166.603,196.084,231.416,263.006,282.906,287.898,289.583,291.248,291.887,292.492,294.330,294.068,
   225,07/07/18 01:55:04,51,  0.00, 90.00,308.990,, 69.703, 66.489,, 63.937,, 56.092,,, 43.744,,, 35.686,,,, 30.089,,,, 26.813,128.402,141.164,163.618,195.978,230.021,259.263,280.316,288.466,288.747,290.958,293.146,292.415,293.124,293.048,
   227,07/07/18 01:55:43,51,  0.00, 90.00,308.984,, 69.879, 66.539,, 63.707,, 55.934,,, 43.241,,, 36.069,,,, 29.782,,,, 27.032,124.766,140.521,165.047,196.156,232.174,261.786,280.680,288.033,291.380,292.234,292.805,292.267,292.931,292.505,
   229,07/07/18 01:56:22,51,  0.00, 90.00,308.986,, 69.948, 67.170,, 63.997,, 55.428,,, 44.840,,, 35.616,,,, 29.286,,,, 26.640,124.614,141.325,165.044,196.400,232.623,262.378,281.637,288.907,291.925,291.670,290.744,292.355,293.937,291.770,
   231,07/07/18 01:58:40,51,  0.00, 90.00,309.005,, 70.131, 66.733,, 63.993,, 55.749,,, 44.129,,, 35.848,,,, 29.497,,,, 26.653,123.130,140.373,165.475,195.766,231.488,261.441,279.703,287.930,290.238,291.130,291.831,292.373,292.649,293.043,
   233,07/07/18 01:59:19,51,  0.00, 90.00,309.012,, 70.057, 66.498,, 63.785,, 55.938,,, 43.861,,, 35.307,,,, 29.845,,,, 27.126,127.359,143.763,166.040,196.643,231.672,261.554,280.723,287.276,289.937,293.989,294.676,294.773,294.936,294.825,
   235,07/07/18 01:59:58,51,  0.00, 90.00,309.038,, 70.422, 66.643,, 64.039,, 55.379,,, 43.974,,, 35.831,,,, 29.627,,,, 26.722,127.912,144.441,164.985,196.513,233.862,264.924,284.494,289.914,290.337,290.722,292.103,294.577,295.533,293.108,
   237,07/07/18 02:00:37,51,  0.00, 90.00,309.024,, 69.500, 66.573,, 63.690,, 55.248,,, 43.516,,, 35.624,,,, 29.857,,,, 27.144,123.336,139.493,165.967,197.758,230.221,259.985,281.566,287.435,289.028,290.040,291.639,291.854,292.994,292.978,
   239,07/07/18 02:01:16,51,  0.00, 90.00,309.031,, 69.977, 66.537,, 63.741,, 55.772,,, 43.862,,, 36.185,,,, 30.211,,,, 26.855,124.519,141.593,165.662,195.947,229.805,259.734,280.559,287.711,291.122,293.575,292.680,292.301,293.784,292.850,
   241,07/07/18 02:03:34,51,  0.00, 90.00,309.061,, 70.032, 66.665,, 63.755,, 55.710,,, 44.145,,, 35.993,,,, 29.958,,,, 27.175,125.906,141.705,164.656,197.111,234.588,263.351,281.036,289.954,292.991,291.813,292.174,289.897,292.083,293.608,
   243,07/07/18 02:04:13,51,  0.00, 90.00,309.081,, 69.855, 66.284,, 64.110,, 55.233,,, 44.281,,, 35.144,,,, 30.202,,,, 27.091,124.511,142.447,167.649,197.222,231.763,261.396,277.496,285.674,291.156,291.465,290.650,291.072,290.935,291.940,
   245,07/07/18 02:04:52,51,  0.00, 90.00,309.071,, 70.162, 66.057,, 63.842,, 55.388,,, 43.691,,, 35.441,,,, 29.792,,,, 27.025,123.580,140.917,165.036,195.978,230.724,261.598,281.142,287.289,290.538,292.558,290.791,290.840,293.710,293.765,
   247,07/07/18 02:05:32,51,  0.00, 90.00,309.077,, 70.379, 66.369,, 63.900,, 55.584,,, 43.607,,, 35.801,,,, 30.146,,,, 26.977,124.775,141.544,162.469,192.438,230.046,260.204,281.130,287.809,288.951,290.465,292.569,291.774,292.679,293.563,
   249,07/07/18 02:06:11,51,  0.00, 90.00,309.081,, 69.772, 65.853,, 63.945,, 55.603,,, 44.230,,, 35.472,,,, 29.994,,,, 26.834,125.666,141.415,165.337,196.575,231.782,261.941,281.747,288.466,291.858,292.098,292.849,292.453,292.150,291.588,
   251,07/07/18 02:08:28,51,  0.00, 90.00,309.124,, 70.112, 66.915,, 63.936,, 56.052,,, 44.075,,, 35.837,,,, 30.856,,,, 26.822,124.790,142.454,166.222,194.844,229.995,261.456,280.466,287.054,291.186,292.401,291.678,293.355,295.076,292.715,
   253,07/07/18 02:09:08,51,  0.00, 90.00,309.122,, 70.205, 66.918,, 64.335,, 55.344,,, 44.213,,, 36.162,,,, 29.765,,,, 26.714,124.449,141.748,166.357,197.664,231.005,261.460,280.638,287.815,288.121,288.248,290.324,292.372,295.150,293.332,
   255,07/07/18 02:09:47,51,  0.00, 90.00,309.145,, 69.636, 66.559,, 64.060,, 55.159,,, 44.749,,, 35.777,,,, 30.260,,,, 26.915,125.091,141.651,165.089,195.552,231.191,261.272,280.961,288.006,289.854,292.621,294.414,292.714,292.777,293.158,
   257,07/07/18 02:10:27,51,  0.00, 90.00,309.149,, 70.247, 66.654,, 63.247,, 55.961,,, 43.590,,, 35.968,,,, 29.882,,,, 26.959,124.952,138.501,162.423,195.156,232.000,259.324,280.742,291.707,291.209,292.020,294.748,294.308,295.473,293.753,
   259,07/07/18 02:11:06,51,  0.00, 90.00,309.149,, 70.276, 66.506,, 64.388,, 55.496,,, 44.520,,, 35.521,,,, 29.517,,,, 26.981,128.443,142.342,165.291,196.318,231.450,262.284,281.180,288.468,290.023,291.111,292.763,293.868,294.449,291.619,
   261,07/07/18 02:13:24,51,  0.00, 90.00,309.195,, 70.352, 67.036,, 64.259,, 56.402,,, 44.887,,, 35.890,,,, 30.201,,,, 26.956,124.660,142.872,164.270,194.756,231.125,260.435,281.932,289.387,290.798,290.183,289.791,291.430,293.787,293.598,
   263,07/07/18 02:14:04,51,  0.00, 90.00,309.204,, 70.480, 67.074,, 64.464,, 55.988,,, 44.872,,, 36.069,,,, 30.058,,,, 27.278,125.550,142.096,165.987,199.083,231.332,259.726,278.120,288.495,289.758,288.523,290.540,291.680,290.583,290.776,
   265,07/07/18 02:14:43,51,  0.00, 90.00,309.226,, 70.251, 66.884,, 64.151,, 55.931,,, 44.513,,, 35.923,,,, 30.055,,,, 27.110,126.037,141.966,165.015,196.265,231.600,263.744,283.702,288.660,289.695,289.890,291.852,293.044,293.602,292.958,
   267,07/07/18 02:15:22,51,  0.00, 90.00,309.240,, 69.910, 67.426,, 64.685,, 55.957,,, 44.277,,, 36.311,,,, 30.458,,,, 27.149,125.625,142.702,163.358,192.730,230.576,261.908,280.818,286.908,290.578,292.313,292.252,290.420,289.867,292.527,
   269,07/07/18 02:16:02,51,  0.00, 90.00,309.242,, 70.277, 66.836,, 63.935,, 56.089,,, 44.380,,, 36.197,,,, 30.671,,,, 27.306,128.267,143.896,164.631,195.028,231.923,261.530,284.668,289.798,288.982,290.393,292.640,294.271,292.219,292.653,
   271,07/07/18 02:18:19,51,  0.00, 90.00,309.299,, 70.244, 66.888,, 64.239,, 55.863,,, 43.638,,, 36.699,,,, 29.609,,,, 26.674,122.410,141.035,165.457,196.177,231.978,261.156,279.370,285.022,289.602,292.740,292.317,293.610,291.834,290.965,
   273,07/07/18 02:18:58,51,  0.00, 90.00,309.303,, 70.270, 67.012,, 64.004,, 56.038,,, 44.809,,, 35.630,,,, 30.048,,,, 26.931,124.781,142.430,165.651,196.227,231.701,261.975,280.942,289.136,291.756,290.543,291.029,290.996,292.647,293.325,
   275,07/07/18 02:19:37,51,  0.00, 90.00,309.327,, 69.651, 66.549,, 63.396,, 55.719,,, 43.662,,, 35.496,,,, 29.439,,,, 27.380,126.819,140.015,162.222,195.695,230.019,258.622,280.517,287.901,287.471,287.935,292.315,292.475,290.348,291.512,
   277,07/07/18 02:20:17,51,  0.00, 90.00,309.337,, 70.227, 67.194,, 63.637,, 55.836,,, 44.343,,, 35.896,,,, 30.149,,,, 26.979,124.818,141.593,163.721,194.873,231.652,260.868,278.292,286.072,290.019,290.276,291.048,292.344,292.326,292.573,
   279,07/07/18 02:20:56,51,  0.00, 90.00,309.351,, 70.277, 66.685,, 63.882,, 56.206,,, 44.155,,, 36.111,,,, 29.969,,,, 26.454,124.785,142.261,165.643,196.999,230.196,260.718,281.282,288.551,292.229,293.144,292.977,292.795,292.964,291.792,
   281,07/07/18 02:23:14,51,  0.00, 90.00,309.403,, 70.389, 66.673,, 64.360,, 56.237,,, 43.933,,, 35.896,,,, 29.496,,,, 26.932,125.950,144.441,168.309,197.001,232.415,264.426,282.882,286.773,291.698,294.285,292.795,293.356,293.452,292.436,
   283,07/07/18 02:23:53,51,  0.00, 90.00,309.437,, 70.525, 66.406,, 63.775,, 55.944,,, 44.114,,, 36.270,,,, 29.909,,,, 26.664,125.179,143.989,167.592,196.846,231.877,263.820,283.944,291.919,292.789,291.041,293.639,295.012,293.774,293.256,
   285,07/07/18 02:24:32,51,  0.00, 90.00,309.442,, 69.885, 66.653,, 64.166,, 55.698,,, 43.930,,, 35.336,,,, 29.830,,,, 26.822,121.569,138.675,164.449,196.583,233.466,264.184,282.299,287.491,289.673,291.555,292.268,293.427,292.439,292.051,
   287,07/07/18 02:25:12,51,  0.00, 90.00,309.439,, 70.120, 67.188,, 63.941,, 55.952,,, 43.683,,, 35.615,,,, 30.008,,,, 27.011,124.570,142.207,166.214,197.466,232.595,261.639,281.850,290.489,291.658,291.484,292.256,292.326,294.565,294.933,
   289,07/07/18 02:25:51,51,  0.00, 90.00,309.481,, 69.820, 66.215,, 64.067,, 55.861,,, 43.142,,, 35.776,,,, 29.813,,,, 26.337,125.437,142.545,166.729,196.371,231.149,264.360,284.531,288.970,290.725,291.643,292.203,291.448,291.800,292.654,
   291,07/07/18 02:28:08,51,  0.00, 90.00,309.510,, 70.396, 66.232,, 63.304,, 55.234,,, 43.800,,, 35.713,,,, 30.076,,,, 26.781,124.561,140.646,165.253,196.112,230.749,260.668,280.560,289.791,291.429,290.465,290.768,290.915,290.107,292.537,
   293,07/07/18 02:28:47,51,  0.00, 90.00,309.519,, 69.831, 66.714,, 63.901,, 55.855,,, 44.320,,, 35.411,,,, 30.174,,,, 26.651,123.625,143.103,167.010,198.584,233.904,265.179,283.941,288.078,290.672,291.407,292.459,293.006,292.841,292.375,
   295,07/07/18 02:29:26,51,  0.00, 90.00,309.535,, 69.495, 66.793,, 64.044,, 55.606,,, 43.984,,, 35.910,,,, 30.225,,,, 27.246,123.712,141.666,164.296,197.331,233.338,262.683,282.730,288.055,289.225,289.261,291.558,294.318,294.130,291.548,
   297,07/07/18 02:30:06,51,  0.00, 90.00,309.549,, 70.349, 66.459,, 63.912,, 55.693,,, 44.375,,, 36.185,,,, 30.310,,,, 27.181,124.930,145.544,167.598,195.189,231.537,261.744,281.304,288.241,288.518,291.338,292.378,291.433,291.980,293.947,
   299,07/07/18 02:30:46,51,  0.00, 90.00,309.567,, 70.523, 66.930,, 63.964,, 55.497,,, 44.231,,, 35.998,,,, 30.082,,,, 26.603,122.083,141.233,164.773,192.976,228.089,261.318,281.348,287.780,288.671,288.798,291.147,291.958,291.959,293.199,
   301,07/07/18 02:33:04,51,  0.00, 90.00,309.588,, 70.610, 67.503,, 64.385,, 56.178,,, 44.432,,, 35.874,,,, 30.558,,,, 26.643,125.703,141.631,164.810,195.912,232.397,262.947,279.734,287.195,289.679,291.226,294.835,293.513,293.383,291.236,
   303,07/07/18 02:33:43,51,  0.00, 90.00,309.618,, 70.319, 66.897,, 64.085,, 56.027,,, 44.407,,, 35.412,,,, 29.794,,,, 26.450,123.046,141.404,165.177,193.962,229.769,264.243,282.717,285.673,289.127,293.080,293.579,293.232,292.866,292.968,
   305,07/07/18 02:34:22,51,  0.00, 90.00,309.619,, 70.068, 66.547,, 63.928,, 55.794,,, 43.814,,, 35.751,,,, 29.744,,,, 26.985,124.547,142.133,165.152,194.562,231.493,263.304,283.513,287.860,288.779,288.701,291.981,292.591,292.343,292.523,
   307,07/07/18 02:35:01,51,  0.00, 90.00,309.619,, 70.100, 66.930,, 64.014,, 55.815,,, 44.141,,, 35.996,,,, 30.036,,,, 26.566,127.617,140.385,163.494,197.575,233.290,263.489,282.910,288.542,288.257,291.410,293.495,292.353,290.630,291.836,
   309,07/07/18 02:35:41,51,  0.00, 90.00,309.637,, 70.149, 66.906,, 64.187,, 57.105,,, 44.478,,, 35.573,,,, 29.845,,,, 26.758,124.002,142.826,166.073,195.172,231.298,263.357,281.823,285.916,288.293,293.039,293.693,291.056,293.066,293.457,
   311,07/07/18 02:37:59,51,  0.00, 90.00,309.684,, 70.890, 67.032,, 64.107,, 56.010,,, 44.164,,, 35.999,,,, 30.186,,,, 26.898,125.009,142.716,166.841,197.970,232.750,262.555,281.082,288.279,290.757,291.072,292.613,295.757,295.498,293.840,
   313,07/07/18 02:38:39,51,  0.00, 90.00,309.692,, 70.402, 67.369,, 63.982,, 56.071,,, 44.647,,, 35.875,,,, 30.509,,,, 27.033,129.238,144.775,167.280,198.229,231.437,262.156,278.261,286.085,291.568,294.046,294.920,292.407,292.530,294.320,
   315,07/07/18 02:39:18,51,  0.00, 90.00,309.708,, 70.789, 66.880,, 64.609,, 55.948,,, 44.428,,, 35.905,,,, 30.474,,,, 27.010,126.397,141.643,165.195,197.959,232.438,260.759,277.388,284.779,290.939,294.392,292.463,293.419,293.521,292.160,
   317,07/07/18 02:39:57,51,  0.00, 90.00,309.712,, 70.131, 67.137,, 64.007,, 56.139,,, 43.933,,, 35.905,,,, 29.840,,,, 27.163,125.074,140.744,163.154,195.474,234.681,262.232,278.949,285.303,288.125,292.438,293.842,293.163,292.809,294.416,
   319,07/07/18 02:40:37,51,  0.00, 90.00,309.718,, 71.111, 66.997,, 64.783,, 56.062,,, 44.157,,, 35.813,,,, 29.968,,,, 27.778,124.473,144.521,168.062,195.457,231.238,262.147,280.629,286.508,290.430,292.331,293.024,293.572,294.310,294.134,
   321,07/07/18 02:42:55,51,  0.00, 90.00,309.762,, 70.449, 66.956,, 64.544,, 56.363,,, 44.593,,, 36.245,,,, 30.062,,,, 26.370,125.208,141.699,163.987,193.774,232.574,264.912,280.002,285.643,287.512,288.108,291.486,292.280,292.104,293.633,
   323,07/07/18 02:43:34,51,  0.00, 90.00,309.760,, 70.795, 66.757,, 64.372,, 55.622,,, 43.974,,, 35.365,,,, 29.932,,,, 26.911,124.917,141.175,165.092,196.019,230.009,260.614,281.569,291.929,292.606,290.220,290.771,290.998,292.982,294.270,
   325,07/07/18 02:44:13,51,  0.00, 90.00,309.793,, 70.413, 67.481,, 64.607,, 56.082,,, 44.357,,, 35.945,,,, 30.550,,,, 27.157,127.057,143.586,165.200,196.103,230.949,261.575,281.051,290.018,292.033,291.431,293.386,294.782,293.579,293.432,
   327,07/07/18 02:44:52,51,  0.00, 90.00,309.791,, 70.301, 66.836,, 63.884,, 55.657,,, 44.487,,, 35.353,,,, 30.366,,,, 26.656,127.737,143.408,166.950,200.405,231.894,260.852,279.991,289.890,294.471,292.912,292.355,292.810,292.667,292.821,
   329,07/07/18 02:45:31,51,  0.00, 90.00,309.808,, 70.793, 66.948,, 64.099,, 56.529,,, 44.191,,, 35.717,,,, 30.250,,,, 27.219,124.534,142.805,164.648,195.663,232.915,263.214,278.183,288.282,293.898,291.385,293.360,294.389,292.089,292.954,
   331,07/07/18 02:47:49,51,  0.00, 90.00,309.835,, 70.135, 67.249,, 64.088,, 56.317,,, 44.032,,, 35.537,,,, 30.069,,,, 26.984,125.203,141.810,165.588,196.640,230.399,262.271,284.729,288.449,291.094,295.263,293.521,292.615,293.208,292.880,
   333,07/07/18 02:48:29,51,  0.00, 90.00,309.858,, 70.889, 66.842,, 63.813,, 55.376,,, 44.110,,, 36.222,,,, 30.296,,,, 26.708,124.604,142.598,167.619,199.511,231.077,261.979,281.387,287.872,293.358,290.738,289.807,292.457,295.413,295.411,
   335,07/07/18 02:49:08,51,  0.00, 90.00,309.851,, 70.424, 66.661,, 63.377,, 56.413,,, 44.498,,, 35.962,,,, 30.185,,,, 27.392,123.209,139.434,166.115,199.226,232.029,261.788,283.458,289.480,290.478,292.064,291.690,292.127,293.232,293.660,
   337,07/07/18 02:49:47,51,  0.00, 90.00,309.872,, 70.304, 67.493,, 64.061,, 56.175,,, 44.113,,, 36.088,,,, 30.059,,,, 27.340,125.874,145.322,166.945,195.109,229.884,259.421,277.815,287.031,290.269,291.087,294.615,294.349,292.916,293.159,
   339,07/07/18 02:50:26,51,  0.00, 90.00,309.883,, 70.464, 67.152,, 64.355,, 56.537,,, 44.290,,, 35.660,,,, 30.621,,,, 27.115,126.564,141.377,165.240,194.242,230.316,262.708,281.515,287.126,289.374,288.152,291.610,292.706,292.809,292.620,
   341,07/07/18 02:52:44,51,  0.00, 90.00,309.914,, 70.249, 66.797,, 63.651,, 55.977,,, 44.175,,, 35.805,,,, 29.910,,,, 26.558,125.256,140.913,165.110,196.734,230.688,260.800,280.967,291.356,294.577,291.918,290.944,294.904,295.399,292.854,
   343,07/07/18 02:53:23,51,  0.00, 90.00,309.908,, 70.476, 67.365,, 64.044,, 56.002,,, 44.621,,, 35.749,,,, 29.574,,,, 26.921,125.821,142.486,165.503,196.158,232.415,262.106,281.752,290.903,294.516,291.706,292.777,292.707,292.860,292.312,
   345,07/07/18 02:54:03,51,  0.00, 90.00,309.924,, 70.573, 67.279,, 64.199,, 55.841,,, 44.440,,, 35.751,,,, 29.816,,,, 27.363,121.673,141.158,168.546,196.679,229.974,263.709,282.981,287.492,291.874,291.470,290.878,292.142,294.448,293.070,
   347,07/07/18 02:54:41,51,  0.00, 90.00,309.930,, 69.929, 67.232,, 64.222,, 56.247,,, 44.230,,, 35.706,,,, 30.178,,,, 26.878,125.051,142.956,165.197,195.655,233.847,262.956,279.783,288.704,293.103,292.106,291.231,291.637,293.271,293.930,
   349,07/07/18 02:55:20,51,  0.00, 90.00,309.925,, 70.673, 67.213,, 63.842,, 56.062,,, 44.538,,, 35.761,,,, 30.314,,,, 27.193,122.298,142.045,164.955,192.574,229.682,262.423,280.132,285.588,289.887,292.137,292.987,295.197,295.698,293.398,
   351,07/07/18 02:57:38,51,  0.00, 90.00,309.956,, 69.993, 66.948,, 64.719,, 56.163,,, 43.951,,, 35.929,,,, 30.018,,,, 26.995,123.905,141.994,165.138,198.802,234.191,261.161,284.218,292.408,293.356,293.367,291.389,291.483,290.853,293.256,
   353,07/07/18 02:58:18,51,  0.00, 90.00,309.975,, 70.290, 66.804,, 64.041,, 55.566,,, 44.922,,, 35.259,,,, 29.904,,,, 27.703,125.557,142.475,168.150,199.613,232.745,262.376,282.799,289.360,290.201,291.545,292.740,293.295,294.243,293.931,
   355,07/07/18 02:58:57,51,  0.00, 90.00,309.975,, 70.525, 66.569,, 64.319,, 55.114,,, 44.386,,, 35.894,,,, 30.016,,,, 26.943,124.940,143.671,164.782,194.546,231.896,262.729,280.758,287.708,290.218,293.019,291.862,290.541,293.448,294.658,
   357,07/07/18 02:59:36,51,  0.00, 90.00,309.967,, 70.327, 67.030,, 64.471,, 56.154,,, 43.997,,, 35.579,,,, 30.300,,,, 26.791,123.143,140.899,165.302,196.731,233.742,262.831,279.539,287.923,290.451,290.824,291.261,291.433,292.880,293.378,
   359,07/07/18 03:00:15,51,  0.00, 90.00,309.984,, 70.500, 67.152,, 64.411,, 55.625,,, 44.009,,, 35.739,,,, 30.017,,,, 26.728,123.500,142.065,164.772,194.804,233.036,262.926,280.578,287.540,288.563,294.410,294.158,295.065,297.239,293.952,
   361,07/07/18 03:02:33,51,  0.00, 90.00,310.015,, 70.857, 66.910,, 64.817,, 56.057,,, 44.199,,, 36.200,,,, 29.881,,,, 27.406,122.858,140.546,166.935,196.442,231.452,264.718,284.628,291.235,293.082,291.181,291.396,292.771,292.624,292.529,
   363,07/07/18 03:03:12,51,  0.00, 90.00,310.039,, 70.228, 67.006,, 64.551,, 55.641,,, 43.683,,, 35.579,,,, 30.343,,,, 27.075,126.618,141.758,164.598,196.742,233.036,262.847,280.441,287.118,287.780,289.285,291.486,292.559,294.369,294.042,
   365,07/07/18 03:03:51,51,  0.00, 90.00,310.047,, 70.146, 66.599,, 63.951,, 55.596,,, 43.444,,, 35.566,,,, 30.433,,,, 26.790,124.060,141.459,165.594,199.780,233.218,260.095,282.806,291.629,291.417,292.013,294.725,294.123,292.295,293.539,
   367,07/07/18 03:04:30,51,  0.00, 90.00,310.047,, 70.153, 66.457,, 64.083,, 55.571,,, 44.120,,, 35.514,,,, 29.581,,,, 26.843,125.021,140.454,162.367,192.236,228.309,259.220,279.122,288.638,290.716,291.554,291.461,289.780,290.465,291.408,
   369,07/07/18 03:05:09,51,  0.00, 90.00,310.051,, 69.616, 66.866,, 63.711,, 55.978,,, 44.751,,, 35.360,,,, 29.826,,,, 26.421,121.986,140.905,165.647,193.930,229.540,261.032,283.419,291.811,290.986,291.433,292.016,293.512,293.564,295.112,
   371,07/07/18 03:07:27,51,  0.00, 90.00,310.085,, 70.355, 66.762,, 63.756,, 56.295,,, 43.999,,, 35.550,,,, 30.142,,,, 26.429,125.517,140.844,165.211,194.643,227.806,258.113,277.615,288.081,291.144,287.999,289.284,292.859,293.566,293.279,
   373,07/07/18 03:08:06,51,  0.00, 90.00,310.097,, 69.982, 66.824,, 63.982,, 56.174,,, 44.032,,, 36.391,,,, 29.620,,,, 26.887,125.040,142.955,166.516,196.309,233.274,262.990,280.928,288.010,293.148,291.679,292.066,294.622,293.353,291.472,
