Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000
Record,Date/Time,20,TkBB(K),Tnd(K) Ch  1,R Ch  1,Tnd(K) Ch  2,R Ch  2,Tnd(K) Ch  3,R Ch  3,Tnd(K) Ch  4,R Ch  4,Tnd(K) Ch  5,R Ch  5
   207,07/14/2018 15:22:20,31,312.093, 200.165, 0.999142, 200.624, 0.998867, 190.524, 0.999257, 162.170, 0.999271, 158.983, 0.999396, 138.153, 0.999467, 124.323, 0.998868, 118.871, 1.000000, 112.191, 0.999001, 110.889, 0.998943, 115.108, 0.998384, 135.335, 0.998919, 137.579, 0.998872, 136.406, 0.998955, 126.281, 0.998409, 113.105, 0.998741, 112.341, 0.999053,  96.307, 0.998967,  84.494, 0.998211, 104.227, 0.998055, 152.446, 0.998599
   208,07/14/2018 15:27:14,31,312.141, 200.557, 0.999619, 201.346, 0.999390, 191.237, 0.999358, 162.675, 0.999590, 159.126, 0.999427, 137.714, 0.999512, 124.661, 0.998929, 118.262, 1.000000, 112.175, 0.998960, 111.010, 0.998999, 115.212, 0.998542, 135.345, 0.999044, 137.725, 0.998835, 136.317, 0.998660, 126.254, 0.998419, 113.075, 0.999038, 112.330, 0.998654,  96.466, 0.998529,  84.421, 0.998682, 104.172, 0.997655, 152.722, 0.998255
   209,07/14/2018 15:32:09,31,312.132, 200.240, 0.999482, 200.645, 0.999241, 190.681, 0.999374, 162.364, 0.999362, 158.908, 0.999521, 137.997, 0.999444, 124.328, 0.998655, 118.506, 1.000000, 112.253, 0.998819, 110.997, 0.999067, 115.457, 0.998406, 135.589, 0.998834, 137.560, 0.998939, 136.250, 0.998927, 126.103, 0.998604, 113.044, 0.998608, 112.395, 0.998594,  96.401, 0.998639,  84.495, 0.998675, 104.225, 0.998163, 152.769, 0.998112
   210,07/14/2018 15:37:03,31,312.146, 200.775, 0.999373, 201.723, 0.999325, 191.224, 0.999421, 162.783, 0.999552, 159.792, 0.999598, 138.199, 0.999552, 124.831, 0.999157, 118.733, 1.000000, 112.467, 0.999295, 111.212, 0.999265, 115.563, 0.998635, 135.322, 0.999139, 137.596, 0.998840, 136.454, 0.998595, 126.463, 0.998596, 113.180, 0.998880, 112.649, 0.999130,  96.380, 0.999021,  84.400, 0.998416, 104.528, 0.997053, 153.023, 0.998321
   211,07/14/2018 15:41:58,31,312.175, 198.573, 0.999319, 199.891, 0.999345, 189.286, 0.999890, 160.953, 0.999804, 157.461, 0.999737, 136.713, 0.999527, 123.520, 0.999820, 117.577, 1.000000, 111.118, 0.999740, 109.918, 0.999449, 114.435, 0.999158, 134.181, 0.999337, 136.367, 0.999525, 135.297, 0.999597, 125.188, 0.999169, 112.358, 0.999794, 111.443, 0.999599,  95.523, 0.999746,  83.759, 0.999507, 103.472, 0.999346, 151.502, 0.999563
   212,07/14/2018 15:46:52,31,312.191, 198.886, 0.999222, 199.539, 0.999152, 189.024, 0.999776, 160.920, 0.999651, 157.697, 0.999570, 137.085, 0.999581, 123.331, 0.999813, 117.741, 1.000000, 111.105, 0.999569, 109.874, 0.999297, 114.434, 0.998991, 134.315, 0.999395, 136.400, 0.999330, 135.347, 0.999332, 125.104, 0.999537, 112.265, 0.999563, 111.536, 0.999636,  95.456, 0.999697,  83.742, 0.999576, 103.370, 0.999606, 151.531, 0.999763
   213,07/14/2018 15:51:46,31,312.228, 198.230, 0.998810, 198.927, 0.998863, 188.660, 0.999621, 160.598, 0.999658, 157.341, 0.999508, 136.367, 0.999318, 122.974, 0.999594, 117.789, 1.000000, 111.012, 0.999238, 109.497, 0.998983, 114.245, 0.999008, 134.159, 0.999231, 136.122, 0.999078, 134.922, 0.998955, 124.944, 0.999262, 111.921, 0.999508, 111.455, 0.999321,  95.512, 0.999525,  83.668, 0.999275, 103.290, 0.999034, 151.330, 0.999375
   214,07/14/2018 15:56:41,31,312.233, 198.904, 0.999240, 198.744, 0.998930, 188.700, 0.999619, 160.971, 0.999709, 157.436, 0.999437, 136.460, 0.999366, 123.172, 0.999712, 117.761, 1.000000, 111.059, 0.999550, 109.836, 0.999229, 114.224, 0.998829, 133.884, 0.999090, 136.025, 0.999139, 135.012, 0.999262, 124.951, 0.999236, 112.038, 0.999472, 111.346, 0.999506,  95.484, 0.999631,  83.571, 0.999657, 103.246, 0.999021, 151.493, 0.999694
   215,07/14/2018 16:01:36,31,312.240, 199.521, 0.999192, 200.639, 0.999108, 189.624, 0.999801, 161.673, 0.999706, 158.444, 0.999689, 137.448, 0.999387, 123.940, 0.999823, 118.130, 1.000000, 111.500, 0.999552, 110.149, 0.999062, 114.726, 0.998946, 134.483, 0.998998, 136.638, 0.999300, 135.390, 0.999250, 125.507, 0.999353, 112.456, 0.999668, 111.861, 0.999637,  95.713, 0.999741,  83.763, 0.999612, 103.490, 0.999036, 151.761, 0.999527
   216,07/14/2018 16:06:30,31,312.252, 199.330, 0.999234, 200.236, 0.998790, 189.699, 0.999412, 161.647, 0.999609, 158.169, 0.999452, 137.036, 0.999332, 123.516, 0.999708, 117.886, 1.000000, 111.357, 0.999255, 109.967, 0.999087, 114.656, 0.998656, 134.353, 0.999170, 136.599, 0.999252, 135.402, 0.999318, 125.284, 0.998735, 112.322, 0.999503, 111.634, 0.999169,  95.609, 0.999566,  83.889, 0.999450, 103.372, 0.998968, 151.453, 0.999306
   217,07/14/2018 16:11:24,31,312.248, 199.354, 0.999273, 200.700, 0.999170, 189.863, 0.999721, 161.611, 0.999627, 158.368, 0.999571, 137.162, 0.999215, 123.863, 0.999792, 118.305, 1.000000, 111.412, 0.999584, 110.223, 0.999177, 114.644, 0.998888, 134.519, 0.999144, 136.646, 0.999182, 135.750, 0.999240, 125.213, 0.999205, 112.470, 0.999411, 111.807, 0.999250,  95.746, 0.999716,  83.788, 0.999442, 103.580, 0.999181, 151.655, 0.999506
   218,07/14/2018 16:16:18,31,312.255, 198.943, 0.999286, 199.564, 0.999128, 189.180, 0.999740, 160.925, 0.999866, 157.666, 0.999698, 136.741, 0.999543, 123.503, 0.999601, 117.894, 1.000000, 111.266, 0.999531, 109.799, 0.999294, 114.132, 0.998769, 134.158, 0.999466, 136.417, 0.999427, 135.105, 0.999574, 125.047, 0.999335, 112.218, 0.999561, 111.378, 0.999281,  95.326, 0.999497,  83.677, 0.999663, 103.300, 0.999479, 151.553, 0.999650
   219,07/14/2018 16:21:12,31,312.241, 199.106, 0.999705, 200.525, 0.999505, 190.044, 0.999917, 161.482, 0.999880, 158.455, 0.999899, 137.146, 0.999796, 123.615, 0.999738, 118.233, 1.000000, 111.462, 0.999747, 110.092, 0.999653, 114.550, 0.999339, 134.456, 0.999680, 136.641, 0.999711, 135.562, 0.999737, 125.494, 0.999772, 112.296, 0.999799, 111.619, 0.999794,  95.780, 0.999820,  83.856, 0.999890, 103.518, 0.999689, 151.769, 0.999798
   220,07/14/2018 16:26:07,31,312.237, 199.092, 0.999708, 199.931, 0.999622, 189.314, 0.999923, 161.518, 0.999924, 157.856, 0.999864, 137.092, 0.999812, 123.661, 0.999795, 118.065, 1.000000, 111.357, 0.999802, 109.966, 0.999825, 114.695, 0.999608, 134.331, 0.999710, 136.508, 0.999822, 135.329, 0.999735, 125.249, 0.999730, 112.480, 0.999765, 111.608, 0.999807,  95.712, 0.999767,  83.749, 0.999845, 103.398, 0.999557, 151.403, 0.999847
   221,07/14/2018 16:31:02,31,312.256, 199.198, 0.999123, 200.319, 0.999233, 189.584, 0.999482, 161.302, 0.999706, 158.124, 0.999592, 137.021, 0.999409, 123.788, 0.999695, 118.198, 1.000000, 111.181, 0.999737, 109.988, 0.999385, 114.408, 0.999006, 134.243, 0.999194, 136.586, 0.999351, 135.076, 0.999477, 125.205, 0.999293, 112.368, 0.999612, 111.628, 0.999445,  95.790, 0.999458,  83.746, 0.999652, 103.322, 0.999277, 151.605, 0.999517
   222,07/14/2018 16:35:56,31,312.270, 199.229, 0.999758, 199.644, 0.999570, 189.086, 0.999705, 161.328, 0.999805, 157.746, 0.999852, 136.729, 0.999835, 123.467, 0.999520, 117.954, 1.000000, 111.014, 0.999668, 109.964, 0.999780, 114.454, 0.999649, 134.445, 0.999793, 136.343, 0.999784, 135.252, 0.999805, 125.133, 0.999760, 112.322, 0.999591, 111.573, 0.999776,  95.552, 0.999743,  83.820, 0.999786, 103.380, 0.999594, 151.636, 0.999861
   223,07/14/2018 16:40:51,31,312.290, 199.560, 0.999448, 200.654, 0.999611, 190.471, 0.999813, 161.877, 0.999895, 158.355, 0.999821, 137.151, 0.999803, 123.744, 0.999758, 118.214, 1.000000, 111.687, 0.999807, 110.292, 0.999599, 114.712, 0.999348, 134.641, 0.999598, 136.758, 0.999712, 135.714, 0.999676, 125.233, 0.999614, 112.609, 0.999905, 111.871, 0.999672,  95.747, 0.999702,  83.921, 0.999711, 103.729, 0.999591, 152.048, 0.999731
   224,07/14/2018 16:45:44,31,312.310, 199.510, 0.999640, 200.353, 0.999611, 189.708, 0.999756, 161.541, 0.999963, 157.959, 0.999900, 137.077, 0.999876, 123.681, 0.999750, 118.054, 1.000000, 111.496, 0.999896, 110.146, 0.999650, 114.672, 0.999437, 134.469, 0.999496, 136.640, 0.999717, 135.431, 0.999708, 125.526, 0.999649, 112.547, 0.999694, 111.704, 0.999621,  95.563, 0.999548,  83.771, 0.999765, 103.414, 0.999754, 151.833, 0.999735
   225,07/14/2018 16:50:38,31,312.332, 200.243, 0.999528, 201.272, 0.999238, 190.792, 0.999814, 162.223, 0.999782, 158.871, 0.999823, 137.645, 0.999575, 124.059, 0.999895, 118.365, 1.000000, 111.700, 0.999707, 110.351, 0.999187, 114.897, 0.999410, 134.752, 0.999347, 137.038, 0.999360, 135.641, 0.999395, 125.458, 0.999497, 112.586, 0.999742, 111.929, 0.999537,  95.789, 0.999602,  84.005, 0.999464, 103.753, 0.999559, 151.936, 0.999655
   226,07/14/2018 16:55:32,31,312.342, 200.026, 0.999495, 200.606, 0.999405, 190.219, 0.999785, 161.850, 0.999805, 158.458, 0.999744, 137.124, 0.999595, 123.726, 0.999774, 118.459, 1.000000, 111.326, 0.999681, 110.094, 0.999401, 114.543, 0.999275, 134.547, 0.999102, 136.663, 0.999387, 135.377, 0.999375, 125.544, 0.999360, 112.532, 0.999691, 111.696, 0.999493,  95.788, 0.999396,  83.864, 0.999504, 103.519, 0.999457, 152.040, 0.999665
   227,07/14/2018 17:00:25,31,312.345, 199.581, 0.999435, 200.480, 0.999452, 189.799, 0.999617, 161.713, 0.999729, 158.429, 0.999671, 137.699, 0.999693, 123.883, 0.999414, 118.234, 1.000000, 111.367, 0.999628, 110.171, 0.999504, 114.655, 0.999268, 134.432, 0.999664, 136.735, 0.999348, 135.429, 0.999493, 125.471, 0.999502, 112.600, 0.999617, 111.739, 0.999576,  95.720, 0.999505,  83.973, 0.999617, 103.655, 0.999680, 151.875, 0.999827
   228,07/14/2018 17:05:18,31,312.336, 199.343, 0.999483, 199.822, 0.999126, 189.392, 0.999738, 161.222, 0.999722, 157.884, 0.999730, 137.014, 0.999636, 123.571, 0.999621, 117.838, 1.000000, 111.273, 0.999570, 109.895, 0.999534, 114.622, 0.999264, 134.306, 0.999531, 136.471, 0.999688, 135.287, 0.999411, 125.348, 0.999657, 112.264, 0.999873, 111.726, 0.999772,  95.577, 0.999907,  83.746, 0.999824, 103.376, 0.999420, 151.600, 0.999792
   229,07/14/2018 17:10:12,31,312.345, 198.427, 0.999712, 199.692, 0.999529, 189.121, 0.999874, 161.135, 0.999867, 157.909, 0.999865, 136.738, 0.999790, 123.283, 0.999720, 117.702, 1.000000, 111.315, 0.999730, 110.049, 0.999632, 114.519, 0.999477, 134.343, 0.999734, 136.476, 0.999750, 135.252, 0.999573, 125.225, 0.999617, 112.205, 0.999762, 111.822, 0.999800,  95.559, 0.999803,  83.794, 0.999689, 103.464, 0.999519, 151.497, 0.999691
   230,07/14/2018 17:15:06,31,312.330, 198.819, 0.998633, 199.613, 0.998338, 189.240, 0.999335, 161.456, 0.999215, 157.162, 0.999029, 136.994, 0.999237, 123.679, 0.999470, 117.577, 1.000000, 111.426, 0.999300, 109.889, 0.998569, 114.582, 0.998030, 134.379, 0.998475, 136.330, 0.998513, 135.324, 0.998545, 125.130, 0.998241, 112.196, 0.998712, 111.464, 0.998603,  95.642, 0.998842,  83.884, 0.997877, 103.398, 0.998224, 151.570, 0.998387
   231,07/14/2018 17:20:01,31,312.320, 198.062, 0.999286, 199.011, 0.999195, 188.435, 0.999795, 160.836, 0.999751, 157.007, 0.999668, 136.726, 0.999604, 123.085, 0.999694, 117.426, 1.000000, 110.865, 0.999581, 109.847, 0.999202, 114.204, 0.999077, 134.073, 0.999306, 136.250, 0.999510, 135.234, 0.999271, 124.877, 0.999030, 112.049, 0.999551, 111.347, 0.999503,  95.463, 0.999538,  83.706, 0.999607, 103.372, 0.999153, 151.641, 0.999716
   232,07/14/2018 17:24:56,31,312.322, 198.397, 0.999127, 198.883, 0.998751, 188.596, 0.999547, 160.805, 0.999572, 157.279, 0.999444, 136.588, 0.999369, 123.332, 0.999472, 118.076, 1.000000, 111.149, 0.999310, 109.834, 0.999077, 114.351, 0.998734, 134.122, 0.999068, 136.262, 0.998935, 135.078, 0.998827, 125.094, 0.999130, 112.241, 0.999714, 111.429, 0.999215,  95.534, 0.999657,  83.623, 0.999195, 103.291, 0.998933, 151.495, 0.999278
   233,07/14/2018 17:29:51,31,312.332, 198.870, 0.999386, 200.192, 0.999315, 189.720, 0.999833, 161.474, 0.999858, 157.700, 0.999750, 136.812, 0.999503, 123.578, 0.999861, 118.316, 1.000000, 111.461, 0.999559, 109.981, 0.999419, 114.569, 0.999025, 134.438, 0.999341, 136.658, 0.999387, 135.298, 0.999365, 125.313, 0.999289, 112.393, 0.999666, 111.653, 0.999190,  95.626, 0.999554,  83.903, 0.999683, 103.410, 0.999445, 151.508, 0.999612
   234,07/14/2018 17:34:45,31,312.335, 199.477, 0.999414, 200.177, 0.999290, 189.454, 0.999666, 161.155, 0.999785, 158.104, 0.999855, 136.888, 0.999675, 123.673, 0.999792, 117.903, 1.000000, 111.336, 0.999520, 109.944, 0.999222, 114.471, 0.999133, 134.542, 0.999364, 136.631, 0.999329, 135.468, 0.999451, 125.189, 0.999361, 112.493, 0.999743, 111.682, 0.999465,  95.555, 0.999509,  83.828, 0.999667, 103.589, 0.999345, 151.539, 0.999426
   235,07/14/2018 17:39:39,31,312.322, 199.523, 0.999666, 200.318, 0.999583, 189.788, 0.999818, 161.959, 0.999820, 158.452, 0.999856, 137.046, 0.999703, 123.570, 0.999758, 118.393, 1.000000, 111.463, 0.999753, 110.160, 0.999298, 114.729, 0.999162, 134.441, 0.999518, 136.553, 0.999534, 135.395, 0.999481, 125.323, 0.999856, 112.235, 0.999782, 111.616, 0.999586,  95.719, 0.999740,  83.757, 0.999584, 103.419, 0.999458, 151.569, 0.999498
   236,07/14/2018 17:44:33,31,312.311, 198.602, 0.999791, 200.192, 0.999603, 189.559, 0.999718, 161.655, 0.999858, 158.128, 0.999832, 136.814, 0.999810, 123.509, 0.999604, 117.988, 1.000000, 111.157, 0.999661, 110.145, 0.999579, 114.554, 0.999475, 134.428, 0.999565, 136.487, 0.999604, 135.282, 0.999596, 125.319, 0.999517, 112.439, 0.999631, 111.604, 0.999651,  95.816, 0.999779,  83.857, 0.999736, 103.561, 0.999437, 151.789, 0.999591
   237,07/14/2018 17:49:28,31,312.276, 199.663, 0.999382, 200.245, 0.999258, 190.327, 0.999530, 162.172, 0.999774, 158.492, 0.999648, 137.325, 0.999330, 124.038, 0.999647, 118.486, 1.000000, 111.412, 0.999386, 110.199, 0.998778, 114.751, 0.998580, 134.411, 0.999134, 136.498, 0.999032, 135.542, 0.998831, 125.283, 0.998575, 112.536, 0.999255, 111.792, 0.998966,  95.686, 0.999242,  83.888, 0.999130, 103.402, 0.998966, 151.722, 0.999380
   238,07/14/2018 17:54:22,31,312.230, 199.459, 0.999563, 199.886, 0.999344, 189.527, 0.999725, 161.425, 0.999702, 158.024, 0.999809, 137.041, 0.999599, 123.481, 0.999665, 117.855, 1.000000, 111.091, 0.999614, 109.900, 0.999325, 114.206, 0.998925, 134.152, 0.999452, 136.284, 0.999522, 135.248, 0.999589, 125.110, 0.999519, 112.326, 0.999708, 111.580, 0.999753,  95.557, 0.999762,  83.760, 0.999652, 103.412, 0.999492, 151.592, 0.999547
   239,07/14/2018 17:59:17,31,312.183, 199.296, 0.999853, 200.145, 0.999636, 189.825, 0.999849, 161.618, 0.999853, 158.174, 0.999938, 137.153, 0.999778, 123.779, 0.999854, 118.415, 1.000000, 111.465, 0.999882, 110.303, 0.999643, 114.641, 0.999542, 134.526, 0.999549, 136.654, 0.999765, 135.335, 0.999774, 125.348, 0.999568, 112.494, 0.999815, 111.755, 0.999809,  95.683, 0.999794,  83.937, 0.999781, 103.360, 0.999417, 151.850, 0.999783
   240,07/14/2018 18:04:11,31,312.140, 198.795, 0.999557, 199.539, 0.999353, 189.254, 0.999793, 161.476, 0.999759, 157.734, 0.999746, 137.007, 0.999493, 123.571, 0.999625, 118.100, 1.000000, 111.143, 0.999612, 109.807, 0.999269, 114.438, 0.998900, 134.300, 0.999284, 136.372, 0.999304, 135.134, 0.999293, 125.235, 0.999673, 112.181, 0.999805, 111.426, 0.999445,  95.689, 0.999694,  83.878, 0.999600, 103.422, 0.999479, 151.662, 0.999570
   241,07/14/2018 18:09:05,31,312.115, 199.162, 0.999845, 199.978, 0.999692, 189.098, 0.999708, 160.827, 0.999509, 157.572, 0.999766, 136.465, 0.999766, 123.414, 0.999598, 118.020, 1.000000, 111.190, 0.999734, 109.868, 0.999860, 114.542, 0.999469, 133.987, 0.999809, 136.345, 0.999685, 134.989, 0.999696, 124.899, 0.999841, 112.360, 0.999868, 111.287, 0.999870,  95.405, 0.999787,  83.672, 0.999743, 103.377, 0.999700, 151.212, 0.999722
   242,07/14/2018 18:14:01,31,312.101, 199.766, 0.999879, 199.859, 0.999824, 189.222, 0.999651, 161.352, 0.999851, 158.044, 0.999809, 137.207, 0.999908, 123.443, 0.999498, 118.015, 1.000000, 111.392, 0.999873, 110.005, 0.999780, 114.632, 0.999618, 134.567, 0.999874, 136.499, 0.999804, 135.377, 0.999793, 125.269, 0.999717, 112.557, 0.999790, 111.653, 0.999695,  95.602, 0.999729,  83.835, 0.999850, 103.305, 0.999548, 151.712, 0.999881
   243,07/14/2018 18:18:55,31,312.090, 199.454, 0.999723, 200.056, 0.999597, 189.867, 0.999648, 161.997, 0.999796, 158.122, 0.999783, 137.288, 0.999921, 123.772, 0.999543, 118.445, 1.000000, 111.343, 0.999786, 110.178, 0.999840, 114.489, 0.999567, 134.259, 0.999918, 136.211, 0.999895, 135.459, 0.999856, 125.191, 0.999753, 112.383, 0.999727, 111.616, 0.999774,  95.583, 0.999698,  83.734, 0.999779, 103.445, 0.999724, 151.699, 0.999706
   244,07/14/2018 18:23:51,31,312.091, 200.304, 0.999875, 201.794, 0.999832, 190.646, 0.999878, 162.299, 0.999940, 159.114, 0.999964, 137.709, 0.999864, 124.186, 0.999871, 118.328, 1.000000, 111.651, 0.999854, 110.107, 0.999769, 114.603, 0.999415, 134.553, 0.999590, 136.622, 0.999573, 135.503, 0.999730, 125.334, 0.999487, 112.538, 0.999751, 111.918, 0.999439,  95.639, 0.999555,  83.987, 0.999800, 103.667, 0.999596, 151.927, 0.999861
   245,07/14/2018 18:28:45,31,312.079, 199.071, 0.999806, 200.335, 0.999548, 190.003, 0.999876, 161.516, 0.999754, 158.220, 0.999873, 137.117, 0.999806, 123.390, 0.999732, 118.027, 1.000000, 111.215, 0.999654, 110.155, 0.999552, 114.685, 0.999154, 134.341, 0.999674, 136.580, 0.999580, 135.136, 0.999445, 125.269, 0.999509, 112.178, 0.999930, 111.513, 0.999715,  95.573, 0.999942,  83.834, 0.999690, 103.383, 0.999362, 151.600, 0.999701
   246,07/14/2018 18:33:40,31,312.087, 199.723, 0.999753, 200.748, 0.999372, 190.202, 0.999877, 161.901, 0.999846, 158.486, 0.999795, 137.817, 0.999649, 123.651, 0.999756, 118.749, 1.000000, 111.580, 0.999524, 109.991, 0.999172, 114.472, 0.999032, 134.713, 0.999406, 136.694, 0.999478, 135.565, 0.999508, 125.177, 0.999518, 112.382, 0.999684, 111.909, 0.999700,  95.934, 0.999678,  83.982, 0.999596, 103.590, 0.999126, 151.833, 0.999478
   247,07/14/2018 18:38:35,31,312.093, 198.540, 0.999545, 199.482, 0.999197, 189.073, 0.999641, 160.676, 0.999689, 157.333, 0.999743, 136.843, 0.999493, 123.212, 0.999587, 117.989, 1.000000, 111.000, 0.999555, 109.548, 0.999137, 114.241, 0.998658, 134.009, 0.998708, 136.075, 0.999070, 135.139, 0.999107, 124.968, 0.999252, 112.097, 0.999588, 111.610, 0.999281,  95.488, 0.999390,  83.634, 0.999268, 103.228, 0.998883, 151.380, 0.999103
   248,07/14/2018 18:43:28,31,312.067, 197.764, 0.999580, 198.664, 0.999534, 188.237, 0.999738, 160.368, 0.999621, 156.799, 0.999770, 136.335, 0.999406, 123.203, 0.999680, 117.271, 1.000000, 110.907, 0.999430, 109.673, 0.999240, 114.168, 0.999029, 133.942, 0.999466, 135.996, 0.999285, 135.091, 0.999185, 125.048, 0.999335, 112.235, 0.999666, 111.418, 0.999660,  95.419, 0.999755,  83.752, 0.999551, 103.330, 0.999259, 151.029, 0.999629
   249,07/14/2018 18:48:23,31,312.034, 198.176, 0.999878, 199.094, 0.999658, 188.527, 0.999825, 160.770, 0.999845, 157.793, 0.999946, 136.989, 0.999866, 123.322, 0.999814, 117.930, 1.000000, 111.155, 0.999759, 110.095, 0.999785, 114.468, 0.999449, 134.324, 0.999550, 136.376, 0.999591, 135.464, 0.999685, 125.194, 0.999717, 112.217, 0.999859, 111.560, 0.999760,  95.480, 0.999784,  83.889, 0.999866, 103.604, 0.999590, 151.466, 0.999768
   250,07/14/2018 18:53:18,31,311.967, 198.870, 0.999625, 199.185, 0.999546, 189.012, 0.999793, 161.166, 0.999842, 157.566, 0.999873, 136.717, 0.999514, 122.976, 0.999693, 117.843, 1.000000, 111.247, 0.999630, 109.955, 0.999617, 114.455, 0.999101, 134.279, 0.999127, 136.375, 0.999448, 135.240, 0.999222, 125.160, 0.999212, 112.380, 0.999568, 111.536, 0.999448,  95.503, 0.999611,  83.714, 0.999351, 103.363, 0.999026, 151.298, 0.999533
   251,07/14/2018 18:58:13,31,311.851, 199.172, 0.999721, 199.505, 0.999392, 189.537, 0.999812, 161.322, 0.999744, 157.716, 0.999885, 136.899, 0.999709, 123.471, 0.999781, 117.915, 1.000000, 111.132, 0.999502, 109.951, 0.999456, 114.272, 0.999259, 134.298, 0.999385, 136.455, 0.999562, 135.310, 0.999450, 125.406, 0.999376, 112.441, 0.999678, 111.449, 0.999601,  95.554, 0.999832,  83.677, 0.999477, 103.443, 0.999347, 151.646, 0.999482
   252,07/14/2018 19:03:10,31,311.751, 198.969, 0.999747, 199.452, 0.999606, 188.888, 0.999920, 161.233, 0.999823, 157.907, 0.999631, 136.785, 0.999454, 123.195, 0.999876, 117.464, 1.000000, 110.947, 0.999421, 109.956, 0.999297, 114.465, 0.998960, 134.227, 0.999228, 136.458, 0.999214, 135.181, 0.999187, 125.224, 0.998903, 112.180, 0.999720, 111.675, 0.999299,  95.352, 0.999475,  83.665, 0.999186, 103.411, 0.998847, 151.760, 0.999413
   253,07/14/2018 19:08:04,31,311.605, 198.256, 0.999391, 198.866, 0.999053, 188.712, 0.999756, 160.300, 0.999766, 157.299, 0.999740, 136.488, 0.999516, 123.236, 0.999699, 117.738, 1.000000, 110.897, 0.999332, 109.814, 0.998969, 114.361, 0.998832, 134.050, 0.998915, 136.078, 0.999062, 135.021, 0.998945, 125.124, 0.998896, 112.124, 0.999244, 111.411, 0.999003,  95.320, 0.999463,  83.635, 0.999136, 103.333, 0.998877, 151.286, 0.999070
   254,07/14/2018 19:12:59,31,311.481, 198.065, 0.999531, 198.085, 0.999027, 188.452, 0.999855, 160.489, 0.999774, 157.187, 0.999724, 136.395, 0.999560, 122.832, 0.999646, 117.122, 1.000000, 110.775, 0.999472, 109.493, 0.999046, 113.949, 0.998736, 133.882, 0.999018, 135.786, 0.999246, 134.740, 0.999028, 125.011, 0.999238, 112.066, 0.999494, 111.301, 0.999439,  95.263, 0.999716,  83.584, 0.999274, 103.266, 0.998926, 151.428, 0.999488
   255,07/14/2018 19:17:54,31,311.352, 198.102, 0.999079, 198.999, 0.998837, 188.640, 0.999541, 160.754, 0.999679, 157.346, 0.999500, 136.629, 0.999283, 122.910, 0.999200, 117.129, 1.000000, 110.934, 0.999255, 109.802, 0.998942, 114.258, 0.998718, 134.057, 0.998666, 136.263, 0.998968, 135.138, 0.998968, 124.895, 0.998723, 112.153, 0.999221, 111.457, 0.998999,  95.523, 0.999129,  83.526, 0.999121, 103.226, 0.998990, 151.124, 0.999092
   256,07/14/2018 19:22:48,31,311.239, 198.865, 0.998728, 199.960, 0.998674, 189.205, 0.999435, 161.414, 0.999707, 157.836, 0.999205, 137.095, 0.999095, 123.421, 0.999508, 117.650, 1.000000, 111.347, 0.999165, 109.699, 0.998618, 114.431, 0.998365, 134.272, 0.998639, 136.444, 0.998990, 135.125, 0.999057, 125.035, 0.998719, 112.277, 0.999103, 111.526, 0.999007,  95.480, 0.999141,  83.646, 0.998982, 103.321, 0.998793, 151.570, 0.999488
   257,07/14/2018 19:27:43,31,311.133, 198.627, 0.999111, 199.653, 0.998816, 189.536, 0.999589, 161.292, 0.999720, 158.023, 0.999592, 136.987, 0.999323, 123.453, 0.999526, 117.376, 1.000000, 111.469, 0.999424, 110.019, 0.999185, 114.463, 0.998886, 134.448, 0.999357, 136.451, 0.999281, 135.285, 0.999243, 125.171, 0.999112, 112.199, 0.999700, 111.613, 0.999551,  95.633, 0.999683,  83.812, 0.999483, 103.224, 0.999412, 151.611, 0.999550
   258,07/14/2018 19:32:38,31,311.023, 199.168, 0.999362, 200.086, 0.999039, 190.276, 0.999568, 161.775, 0.999766, 158.187, 0.999708, 137.483, 0.999603, 123.791, 0.999667, 117.803, 1.000000, 111.459, 0.999564, 110.201, 0.999535, 114.635, 0.998978, 134.534, 0.999418, 136.642, 0.999142, 135.518, 0.999243, 125.197, 0.999285, 112.478, 0.999637, 111.737, 0.999536,  95.735, 0.999550,  83.946, 0.999613, 103.437, 0.999361, 151.809, 0.999524
