Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
   191,07/12/18 01:38:55,51,  0.00, 90.00,319.286,, 92.204, 89.412,, 84.770,, 72.472,,, 56.952,,, 46.173,,,, 38.354,,,, 34.177,134.197,150.261,173.401,203.747,238.142,267.775,285.906,293.125,295.691,296.054,297.113,297.266,298.166,297.942,
   193,07/12/18 01:39:33,51,  0.00, 90.00,319.296,, 92.220, 89.645,, 84.655,, 72.542,,, 56.799,,, 46.132,,,, 38.491,,,, 34.003,133.511,150.685,174.088,203.931,238.370,267.390,286.333,293.344,295.480,296.772,297.035,297.525,298.806,297.904,
   195,07/12/18 01:40:13,51,  0.00, 90.00,319.307,, 91.680, 89.206,, 85.059,, 72.420,,, 57.611,,, 46.249,,,, 38.615,,,, 34.099,133.272,150.143,173.242,203.341,238.319,267.691,286.055,293.505,295.723,296.473,297.269,297.814,298.151,298.032,
   197,07/12/18 01:40:52,51,  0.00, 90.00,319.294,, 91.389, 88.951,, 84.836,, 72.114,,, 56.539,,, 46.251,,,, 38.309,,,, 33.894,134.114,150.319,173.113,204.139,238.930,267.433,286.017,293.762,295.779,296.001,296.739,297.168,298.459,297.726,
   199,07/12/18 01:41:32,51,  0.00, 90.00,319.314,, 91.723, 89.622,, 84.332,, 72.712,,, 56.758,,, 46.201,,,, 37.842,,,, 34.379,134.188,150.425,173.870,203.378,238.007,267.738,286.356,293.429,295.739,296.163,297.187,297.721,297.622,297.608,
   201,07/12/18 01:43:50,51,  0.00, 90.00,319.291,, 91.390, 89.387,, 84.424,, 72.447,,, 56.780,,, 45.553,,,, 37.195,,,, 34.223,133.394,149.954,173.707,203.759,238.342,267.533,286.266,293.317,296.204,296.800,297.138,297.462,297.992,298.198,
   203,07/12/18 01:44:29,51,  0.00, 90.00,319.282,, 91.179, 89.209,, 84.667,, 72.483,,, 56.342,,, 46.216,,,, 38.284,,,, 34.281,133.814,150.365,173.229,203.565,238.734,267.888,285.905,293.853,295.742,296.250,297.418,297.603,298.663,298.191,
   205,07/12/18 01:45:09,51,  0.00, 90.00,319.274,, 91.903, 88.993,, 84.365,, 72.278,,, 56.603,,, 45.929,,,, 37.938,,,, 34.354,133.482,150.182,173.064,203.601,238.729,267.936,286.294,293.151,295.108,296.380,296.823,297.546,298.752,297.847,
   207,07/12/18 01:45:49,51,  0.00, 90.00,319.262,, 91.898, 88.881,, 84.085,, 72.560,,, 56.349,,, 45.867,,,, 37.862,,,, 34.455,133.310,150.271,173.289,203.317,238.759,267.927,286.778,293.497,295.964,296.393,297.727,298.015,298.688,298.094,
   209,07/12/18 01:46:28,51,  0.00, 90.00,319.261,, 91.873, 89.365,, 84.525,, 71.983,,, 57.191,,, 46.317,,,, 38.256,,,, 33.874,134.061,150.036,173.459,203.952,237.672,267.879,286.290,293.111,296.068,296.462,297.257,297.618,298.907,297.769,
   211,07/12/18 01:48:46,51,  0.00, 90.00,319.219,, 91.770, 88.966,, 84.608,, 72.938,,, 56.873,,, 46.442,,,, 38.391,,,, 34.529,133.111,149.710,173.572,204.110,238.643,267.882,286.222,293.291,295.923,296.453,296.600,297.491,298.042,297.870,
   213,07/12/18 01:49:26,51,  0.00, 90.00,319.212,, 91.631, 89.171,, 84.711,, 71.937,,, 56.965,,, 46.266,,,, 37.967,,,, 34.108,133.957,150.306,173.675,204.188,238.431,267.923,286.497,293.923,295.499,296.644,297.479,297.735,298.269,298.283,
   215,07/12/18 01:50:05,51,  0.00, 90.00,319.193,, 92.255, 89.443,, 84.568,, 72.600,,, 56.880,,, 46.278,,,, 38.057,,,, 34.009,133.342,149.654,173.186,203.975,237.885,267.998,286.009,293.429,295.946,296.370,297.119,297.264,298.430,297.770,
   217,07/12/18 01:50:45,51,  0.00, 90.00,319.192,, 91.846, 88.490,, 84.719,, 72.357,,, 56.486,,, 46.287,,,, 38.052,,,, 34.170,133.680,150.264,173.465,204.253,238.638,267.943,286.267,292.807,296.078,296.871,297.045,297.464,298.423,298.216,
   219,07/12/18 01:51:25,51,  0.00, 90.00,319.174,, 92.379, 89.122,, 84.546,, 72.325,,, 57.267,,, 46.238,,,, 38.486,,,, 34.076,133.757,150.148,173.323,203.925,238.565,267.610,286.563,293.467,295.199,296.553,297.607,297.337,299.053,298.391,
   221,07/12/18 01:53:42,51,  0.00, 90.00,319.123,, 91.981, 89.550,, 84.930,, 72.712,,, 57.183,,, 46.097,,,, 37.920,,,, 34.079,133.837,150.089,173.646,204.267,238.244,267.451,286.338,293.294,295.632,296.620,297.598,297.007,298.556,298.034,
   223,07/12/18 01:54:22,51,  0.00, 90.00,319.123,, 92.492, 89.647,, 85.007,, 73.012,,, 57.139,,, 45.917,,,, 38.788,,,, 34.291,134.498,150.810,173.758,204.586,238.398,267.873,285.727,293.099,296.062,296.165,297.239,298.082,298.744,298.468,
   225,07/12/18 01:55:01,51,  0.00, 90.00,319.123,, 92.228, 89.439,, 85.042,, 72.694,,, 57.540,,, 46.463,,,, 38.315,,,, 34.667,134.102,150.479,173.876,203.694,238.616,267.593,286.073,293.183,295.191,296.507,297.013,297.189,298.826,297.991,
   227,07/12/18 01:55:40,51,  0.00, 90.00,319.118,, 92.475, 89.935,, 85.048,, 72.962,,, 57.498,,, 46.838,,,, 38.609,,,, 34.213,134.181,150.713,173.848,203.492,238.662,268.112,286.120,292.607,295.124,296.208,296.996,297.140,298.103,297.986,
   229,07/12/18 01:56:19,51,  0.00, 90.00,319.080,, 92.003, 89.461,, 84.946,, 72.825,,, 57.242,,, 46.583,,,, 38.361,,,, 34.097,134.263,151.019,173.865,204.086,238.671,267.716,286.395,293.284,295.152,297.400,297.351,297.637,298.240,297.780,
   231,07/12/18 01:58:37,51,  0.00, 90.00,319.029,, 92.635, 89.582,, 85.376,, 73.428,,, 57.293,,, 46.509,,,, 38.612,,,, 34.207,134.236,150.680,173.900,203.681,238.303,267.334,285.924,292.881,294.986,296.808,296.673,297.122,297.300,297.271,
   233,07/12/18 01:59:16,51,  0.00, 90.00,319.037,, 92.561, 89.664,, 85.417,, 72.447,,, 57.431,,, 46.131,,,, 38.790,,,, 34.141,134.038,150.875,173.818,202.821,238.614,267.394,285.867,292.756,295.347,296.975,296.844,297.124,297.970,298.093,
   235,07/12/18 01:59:55,51,  0.00, 90.00,319.020,, 92.014, 89.119,, 84.976,, 72.511,,, 56.869,,, 46.475,,,, 38.582,,,, 34.235,133.343,150.714,173.854,203.939,238.095,267.327,286.244,293.539,295.879,295.968,296.872,297.002,298.837,297.491,
   237,07/12/18 02:00:34,51,  0.00, 90.00,319.007,, 91.807, 89.417,, 84.521,, 72.254,,, 56.723,,, 46.207,,,, 37.917,,,, 34.552,134.118,150.197,173.415,203.806,238.296,267.405,285.880,293.471,296.023,296.414,297.266,297.503,298.381,298.546,
   239,07/12/18 02:01:14,51,  0.00, 90.00,318.996,, 93.112, 89.433,, 84.703,, 72.524,,, 56.947,,, 45.791,,,, 37.821,,,, 35.057,133.869,150.868,173.830,204.628,238.363,266.852,286.375,292.735,295.821,296.006,297.128,297.372,298.317,297.777,
   241,07/12/18 02:03:32,51,  0.00, 90.00,318.970,, 92.706, 89.296,, 85.106,, 72.661,,, 56.594,,, 46.338,,,, 38.804,,,, 34.058,133.719,150.242,173.530,203.758,238.271,266.799,286.134,292.654,295.010,296.478,296.831,297.324,298.191,297.983,
   243,07/12/18 02:04:11,51,  0.00, 90.00,318.964,, 91.745, 89.524,, 84.654,, 72.426,,, 56.991,,, 46.366,,,, 38.485,,,, 34.167,133.435,150.191,173.558,204.072,238.474,268.029,286.584,293.088,295.839,296.410,297.296,297.280,298.809,297.788,
   245,07/12/18 02:04:50,51,  0.00, 90.00,318.962,, 91.828, 89.792,, 84.719,, 72.999,,, 57.019,,, 46.555,,,, 38.129,,,, 34.232,133.274,150.177,173.674,204.190,238.171,267.326,286.186,293.151,295.552,296.160,297.081,297.561,298.232,297.807,
   247,07/12/18 02:05:29,51,  0.00, 90.00,318.947,, 91.303, 89.040,, 84.199,, 72.290,,, 56.443,,, 45.849,,,, 38.061,,,, 34.564,134.105,150.179,173.118,203.516,238.470,267.623,286.415,293.078,295.924,297.265,297.124,298.131,298.617,298.221,
   249,07/12/18 02:06:09,51,  0.00, 90.00,318.946,, 91.486, 88.691,, 84.580,, 72.186,,, 56.164,,, 46.081,,,, 37.916,,,, 33.906,133.090,149.947,173.276,203.652,237.848,267.511,285.890,293.015,295.605,296.669,297.475,298.065,297.811,298.096,
   251,07/12/18 02:08:27,51,  0.00, 90.00,318.918,, 91.612, 89.099,, 84.488,, 73.051,,, 56.538,,, 46.279,,,, 38.176,,,, 34.261,133.400,149.922,172.775,203.266,238.441,267.136,286.255,293.366,295.599,296.753,296.964,297.316,297.490,297.452,
   253,07/12/18 02:09:06,51,  0.00, 90.00,318.909,, 92.025, 89.454,, 84.863,, 72.886,,, 57.210,,, 46.372,,,, 38.188,,,, 34.104,133.571,150.457,174.018,203.631,238.118,267.600,285.661,293.359,295.420,296.652,297.052,297.806,298.034,297.941,
   255,07/12/18 02:09:45,51,  0.00, 90.00,318.907,, 92.043, 89.426,, 85.056,, 72.468,,, 56.939,,, 45.924,,,, 38.394,,,, 34.482,133.523,150.196,173.131,204.209,238.256,267.963,286.291,292.763,296.064,296.219,297.124,297.507,297.759,298.090,
   257,07/12/18 02:10:24,51,  0.00, 90.00,318.913,, 92.074, 89.910,, 85.251,, 72.724,,, 57.399,,, 47.014,,,, 38.281,,,, 34.377,133.732,150.225,173.544,203.709,238.429,267.696,286.251,293.094,295.568,296.513,296.730,297.542,298.530,298.192,
   259,07/12/18 02:11:03,51,  0.00, 90.00,318.902,, 92.387, 89.339,, 86.134,, 73.040,,, 57.116,,, 46.298,,,, 39.180,,,, 34.215,133.445,150.822,173.799,204.279,238.404,267.741,286.090,292.965,295.429,296.374,296.136,297.684,297.963,297.864,
   261,07/12/18 02:13:21,51,  0.00, 90.00,318.900,, 92.404, 90.242,, 84.858,, 73.320,,, 57.090,,, 46.756,,,, 38.223,,,, 34.522,133.556,150.564,173.308,203.516,237.898,267.647,286.169,293.005,295.361,296.722,297.242,297.338,298.272,297.850,
   263,07/12/18 02:14:01,51,  0.00, 90.00,318.916,, 92.072, 89.381,, 85.149,, 71.984,,, 57.007,,, 46.589,,,, 38.270,,,, 34.595,133.693,150.207,173.673,203.825,237.781,267.251,285.614,293.235,295.294,296.556,297.774,297.990,297.999,297.494,
   265,07/12/18 02:14:40,51,  0.00, 90.00,318.911,, 92.199, 89.915,, 85.023,, 73.089,,, 57.129,,, 46.064,,,, 38.369,,,, 34.099,133.689,150.747,173.617,203.911,238.699,267.444,286.183,293.498,295.512,296.473,297.371,298.195,298.406,297.992,
   267,07/12/18 02:15:19,51,  0.00, 90.00,318.911,, 91.986, 89.475,, 84.522,, 73.083,,, 56.874,,, 45.784,,,, 38.614,,,, 34.132,133.198,150.175,173.483,203.612,238.078,266.928,285.940,293.240,295.331,296.842,297.524,297.511,297.721,297.419,
   269,07/12/18 02:15:58,51,  0.00, 90.00,318.915,, 92.217, 89.309,, 84.827,, 73.071,,, 56.878,,, 46.442,,,, 37.989,,,, 34.213,133.895,150.758,173.497,203.825,238.084,267.514,286.237,293.773,295.789,296.950,297.433,297.955,298.907,298.694,
   271,07/12/18 02:18:16,51,  0.00, 90.00,318.926,, 92.558, 89.597,, 85.666,, 73.332,,, 56.779,,, 46.585,,,, 38.649,,,, 34.149,132.953,149.941,173.263,203.304,238.545,267.880,285.749,293.367,295.552,297.032,296.591,297.853,298.919,298.443,
   273,07/12/18 02:18:55,51,  0.00, 90.00,318.915,, 92.068, 89.265,, 85.525,, 72.800,,, 57.310,,, 45.891,,,, 37.945,,,, 34.847,133.740,150.118,173.019,203.667,238.716,267.372,286.451,293.735,295.766,296.745,297.790,298.203,299.104,298.350,
   275,07/12/18 02:19:34,51,  0.00, 90.00,318.932,, 92.171, 89.117,, 84.662,, 72.377,,, 56.375,,, 45.626,,,, 38.141,,,, 33.987,133.832,150.813,173.452,203.873,238.618,267.710,286.244,292.778,296.649,296.618,297.530,297.422,298.825,298.315,
   277,07/12/18 02:20:14,51,  0.00, 90.00,318.930,, 91.590, 89.292,, 84.530,, 72.264,,, 56.845,,, 46.344,,,, 38.516,,,, 34.017,134.027,150.609,173.415,204.019,238.538,267.211,286.322,293.353,295.127,296.877,297.226,298.108,298.561,298.106,
   279,07/12/18 02:20:59,51,  0.00, 90.00,318.949,, 92.072, 89.266,, 85.291,, 72.620,,, 57.077,,, 45.720,,,, 38.412,,,, 34.034,133.384,150.385,173.440,204.101,238.719,267.646,286.179,293.618,295.620,296.619,297.723,298.066,298.764,298.440,
   281,07/12/18 02:23:16,51,  0.00, 90.00,318.972,, 92.453, 89.808,, 85.012,, 72.885,,, 56.863,,, 46.441,,,, 38.325,,,, 33.996,133.852,150.979,173.413,203.725,238.633,268.163,286.518,293.750,295.205,295.896,297.375,298.538,298.392,298.184,
   283,07/12/18 02:23:55,51,  0.00, 90.00,318.962,, 91.986, 89.712,, 84.874,, 73.004,,, 57.103,,, 46.452,,,, 38.379,,,, 34.015,134.069,150.102,173.474,204.095,238.981,267.106,285.875,293.043,295.033,296.464,297.136,297.821,298.591,298.412,
   285,07/12/18 02:24:35,51,  0.00, 90.00,318.988,, 92.969, 90.228,, 85.775,, 73.200,,, 56.984,,, 47.126,,,, 38.900,,,, 34.420,133.872,150.797,172.976,203.520,238.394,267.077,285.487,292.795,295.168,296.153,297.161,297.721,298.115,298.057,
   287,07/12/18 02:25:14,51,  0.00, 90.00,319.002,, 92.589, 89.895,, 85.845,, 72.993,,, 57.633,,, 46.475,,,, 38.850,,,, 34.431,134.324,150.704,173.589,203.940,238.599,267.813,286.418,293.693,295.447,296.732,296.861,297.794,299.167,298.560,
   289,07/12/18 02:25:53,51,  0.00, 90.00,318.995,, 92.461, 89.641,, 85.322,, 73.083,,, 57.477,,, 46.270,,,, 38.715,,,, 34.743,133.518,150.651,173.387,203.737,237.917,267.705,286.007,293.400,295.418,296.747,296.989,297.856,298.565,297.988,
   291,07/12/18 02:28:10,51,  0.00, 90.00,319.058,, 92.824, 90.187,, 85.325,, 73.322,,, 57.471,,, 46.699,,,, 38.736,,,, 34.562,133.751,150.650,173.361,204.023,238.231,267.386,285.833,293.217,296.039,296.822,297.442,297.682,298.741,298.550,
   293,07/12/18 02:28:49,51,  0.00, 90.00,319.060,, 92.542, 89.869,, 85.176,, 73.095,,, 57.413,,, 46.585,,,, 38.370,,,, 33.979,133.852,150.252,173.478,203.688,238.384,267.536,286.438,293.097,295.658,296.536,297.419,298.090,298.647,298.610,
   295,07/12/18 02:29:28,51,  0.00, 90.00,319.072,, 92.261, 89.855,, 85.116,, 72.741,,, 57.302,,, 46.560,,,, 38.602,,,, 34.554,133.621,150.554,173.624,203.667,238.495,267.980,286.336,293.264,295.692,296.731,297.149,297.792,299.469,298.482,
   297,07/12/18 02:30:09,51,  0.00, 90.00,319.076,, 92.564, 89.879,, 85.592,, 74.058,,, 57.467,,, 46.640,,,, 38.083,,,, 34.601,134.025,150.592,173.484,203.965,238.128,267.551,285.893,293.335,296.096,296.381,297.018,297.563,298.650,298.436,
   299,07/12/18 02:30:50,51,  0.00, 90.00,319.084,, 92.616, 89.914,, 85.226,, 72.573,,, 57.151,,, 46.690,,,, 38.444,,,, 34.677,133.495,150.376,173.546,203.818,238.404,266.824,286.353,293.010,295.162,296.955,297.417,297.138,299.271,298.843,
   301,07/12/18 02:33:08,51,  0.00, 90.00,319.118,, 93.258, 90.203,, 86.069,, 73.943,,, 58.007,,, 47.241,,,, 38.435,,,, 34.439,134.436,150.569,174.100,203.717,238.567,267.889,286.289,293.585,295.304,296.139,297.205,298.037,297.910,298.144,
   303,07/12/18 02:33:47,51,  0.00, 90.00,319.132,, 93.169, 90.577,, 85.577,, 73.142,,, 57.296,,, 46.432,,,, 39.052,,,, 34.668,133.945,150.896,173.226,203.595,238.614,267.723,286.011,293.184,295.475,297.065,296.689,298.288,298.361,298.409,
   305,07/12/18 02:34:26,51,  0.00, 90.00,319.131,, 92.938, 90.033,, 85.798,, 73.288,,, 57.610,,, 46.189,,,, 38.636,,,, 34.843,133.420,150.422,173.445,204.063,238.213,267.404,286.601,294.086,295.963,296.618,296.934,298.125,298.955,298.189,
   307,07/12/18 02:35:06,51,  0.00, 90.00,319.123,, 92.923, 90.347,, 85.718,, 73.669,,, 58.096,,, 46.449,,,, 38.436,,,, 34.255,134.380,151.060,173.430,204.298,238.818,267.075,286.556,293.325,295.511,296.749,297.350,298.142,298.589,298.366,
   309,07/12/18 02:35:45,51,  0.00, 90.00,319.128,, 92.618, 89.854,, 85.173,, 73.532,,, 57.266,,, 46.727,,,, 38.537,,,, 34.502,133.958,150.906,174.257,204.387,238.560,266.951,285.945,293.204,295.867,297.247,296.988,297.857,298.940,298.901,
   311,07/12/18 02:38:03,51,  0.00, 90.00,319.130,, 93.008, 90.391,, 85.726,, 73.712,,, 57.552,,, 46.447,,,, 39.188,,,, 34.438,134.115,150.665,173.567,203.757,238.432,267.764,285.768,293.550,295.960,296.088,297.424,297.620,298.638,298.225,
   313,07/12/18 02:38:42,51,  0.00, 90.00,319.132,, 92.569, 90.258,, 85.926,, 73.347,,, 57.687,,, 46.942,,,, 38.413,,,, 34.636,134.066,150.791,173.452,203.913,238.664,268.058,286.478,293.538,295.833,296.428,297.335,298.310,298.446,298.347,
   315,07/12/18 02:39:25,51,  0.00, 90.00,319.140,, 93.168, 90.480,, 85.824,, 73.044,,, 57.399,,, 46.635,,,, 38.480,,,, 34.489,133.851,150.865,173.776,203.777,238.883,267.801,286.546,293.629,296.125,296.855,297.505,298.583,298.902,298.561,
   317,07/12/18 02:40:05,51,  0.00, 90.00,319.148,, 93.215, 90.540,, 85.924,, 73.357,,, 57.753,,, 46.208,,,, 38.557,,,, 34.471,134.436,151.058,173.812,204.983,238.552,267.656,286.293,293.463,296.268,297.078,297.098,298.521,298.375,298.852,
   319,07/12/18 02:40:45,51,  0.00, 90.00,319.143,, 92.693, 90.074,, 85.788,, 73.234,,, 57.270,,, 46.486,,,, 38.084,,,, 34.328,134.182,150.631,173.751,203.793,238.537,267.386,286.040,292.998,295.946,297.186,297.517,297.778,299.155,298.338,
   321,07/12/18 02:43:03,51,  0.00, 90.00,319.176,, 93.348, 91.116,, 86.393,, 73.764,,, 58.103,,, 47.158,,,, 39.040,,,, 34.717,134.355,151.024,173.855,203.592,239.122,267.385,286.120,293.078,295.324,296.903,297.167,298.367,298.793,298.094,
   323,07/12/18 02:43:43,51,  0.00, 90.00,319.166,, 93.807, 90.168,, 86.458,, 74.098,,, 57.520,,, 47.307,,,, 38.906,,,, 34.514,134.080,150.944,173.457,204.457,238.725,267.763,285.234,293.137,295.628,296.508,297.236,297.941,299.110,297.627,
   325,07/12/18 02:44:22,51,  0.00, 90.00,319.202,, 92.931, 91.007,, 86.239,, 74.124,,, 57.215,,, 47.177,,,, 38.376,,,, 34.974,134.343,150.484,173.650,204.157,238.471,267.503,286.509,293.015,295.426,296.160,297.014,297.413,298.908,298.308,
   327,07/12/18 02:45:01,51,  0.00, 90.00,319.207,, 93.737, 91.056,, 86.575,, 73.952,,, 58.582,,, 47.500,,,, 39.385,,,, 34.752,134.914,150.302,174.211,204.401,238.789,267.777,286.346,292.870,295.252,296.764,297.190,298.390,298.527,298.657,
   329,07/12/18 02:45:40,51,  0.00, 90.00,319.217,, 93.281, 90.332,, 86.591,, 73.834,,, 58.211,,, 46.643,,,, 39.214,,,, 34.763,134.648,150.354,174.223,204.478,238.383,267.365,286.446,293.173,296.090,296.980,297.497,297.252,298.095,297.329,
   331,07/12/18 02:47:58,51,  0.00, 90.00,319.234,, 93.323, 90.226,, 86.322,, 74.149,,, 57.961,,, 47.084,,,, 39.010,,,, 34.917,134.431,150.373,173.655,203.816,238.574,267.334,286.359,293.419,295.605,296.850,297.250,297.761,298.502,298.264,
   333,07/12/18 02:48:38,51,  0.00, 90.00,319.261,, 92.689, 90.526,, 85.659,, 73.231,,, 57.346,,, 46.516,,,, 38.630,,,, 34.298,134.314,150.228,174.047,204.069,239.127,267.287,286.125,293.295,295.730,296.656,297.050,297.597,298.827,298.498,
   335,07/12/18 02:49:17,51,  0.00, 90.00,319.255,, 92.629, 91.269,, 85.628,, 73.906,,, 57.709,,, 47.146,,,, 38.148,,,, 34.420,134.077,150.707,173.545,203.687,238.542,267.321,286.028,293.618,296.286,297.152,297.227,298.306,298.523,298.425,
   337,07/12/18 02:49:56,51,  0.00, 90.00,319.264,, 93.403, 90.432,, 85.913,, 73.086,,, 57.198,,, 46.828,,,, 38.882,,,, 34.960,134.231,150.899,174.245,204.118,238.259,268.210,286.011,293.767,296.068,296.342,297.780,297.519,298.388,298.426,
   339,07/12/18 02:50:36,51,  0.00, 90.00,319.269,, 92.841, 90.893,, 86.134,, 73.606,,, 57.542,,, 46.896,,,, 38.707,,,, 34.541,133.442,150.596,174.124,203.836,238.163,267.403,286.410,293.257,295.712,296.449,297.348,297.718,298.429,298.796,
   341,07/12/18 02:52:59,51,  0.00, 90.00,319.316,, 93.220, 90.857,, 86.420,, 73.998,,, 57.723,,, 46.873,,,, 38.939,,,, 34.834,133.817,150.927,174.418,204.439,238.504,267.787,285.855,293.198,295.463,296.270,297.804,298.306,299.062,298.217,
   343,07/12/18 02:53:38,51,  0.00, 90.00,319.317,, 93.351, 91.403,, 86.448,, 73.981,,, 57.392,,, 47.066,,,, 39.105,,,, 34.838,134.511,150.956,173.711,204.691,238.650,267.576,285.996,293.155,295.548,296.353,297.690,297.342,298.642,298.568,
   345,07/12/18 02:54:17,51,  0.00, 90.00,319.333,, 93.155, 90.996,, 86.364,, 74.281,,, 58.181,,, 47.218,,,, 38.982,,,, 34.327,134.242,150.574,174.699,203.148,237.736,267.640,286.512,293.413,295.802,296.189,297.167,297.548,299.493,298.437,
   347,07/12/18 02:54:56,51,  0.00, 90.00,319.329,, 93.474, 91.054,, 86.340,, 74.088,,, 58.225,,, 46.884,,,, 38.954,,,, 34.544,134.976,150.986,174.044,204.064,238.924,267.373,285.886,293.368,296.066,296.326,297.538,297.807,298.566,298.976,
   349,07/12/18 02:55:36,51,  0.00, 90.00,319.362,, 93.353, 90.977,, 86.886,, 74.338,,, 58.468,,, 47.543,,,, 39.313,,,, 34.937,135.057,150.594,174.149,204.474,239.326,267.622,286.105,293.170,296.319,296.492,297.332,297.661,298.664,298.545,
   351,07/12/18 02:57:53,51,  0.00, 90.00,319.402,, 93.498, 91.307,, 86.977,, 74.103,,, 57.988,,, 47.308,,,, 39.606,,,, 35.255,135.042,151.251,174.128,204.203,238.475,267.403,286.311,293.557,296.060,297.004,297.184,297.667,298.873,298.052,
   353,07/12/18 02:58:32,51,  0.00, 90.00,319.426,, 93.828, 91.175,, 86.636,, 73.750,,, 58.135,,, 47.528,,,, 39.103,,,, 34.751,134.405,150.460,173.706,204.332,238.046,267.816,285.828,293.640,295.658,296.753,297.669,297.635,298.608,298.574,
   355,07/12/18 02:59:12,51,  0.00, 90.00,319.447,, 94.153, 91.999,, 87.315,, 74.885,,, 58.750,,, 47.506,,,, 39.248,,,, 35.347,134.821,151.889,174.390,204.616,238.340,267.699,286.443,293.373,295.489,296.571,297.596,298.066,298.349,298.071,
   357,07/12/18 02:59:51,51,  0.00, 90.00,319.441,, 93.452, 91.468,, 86.944,, 74.693,,, 58.364,,, 47.275,,,, 39.061,,,, 34.889,134.380,151.102,173.677,204.191,238.461,266.743,286.134,293.696,295.656,296.500,297.219,298.348,298.410,298.219,
   359,07/12/18 03:00:30,51,  0.00, 90.00,319.472,, 93.848, 91.396,, 87.163,, 74.465,,, 57.972,,, 47.145,,,, 39.158,,,, 34.896,135.193,151.254,174.292,204.452,238.267,267.518,285.865,293.764,295.958,296.614,297.354,297.409,299.117,298.105,
   361,07/12/18 03:02:48,51,  0.00, 90.00,319.535,, 93.855, 91.256,, 87.031,, 74.536,,, 57.674,,, 46.936,,,, 38.923,,,, 34.730,134.519,151.288,174.431,203.897,237.960,267.165,286.505,293.599,296.074,296.727,297.391,298.106,298.837,298.476,
   363,07/12/18 03:03:27,51,  0.00, 90.00,319.549,, 94.072, 91.367,, 87.027,, 74.202,,, 58.377,,, 47.384,,,, 39.379,,,, 34.800,133.471,151.716,173.722,203.887,238.422,267.825,286.880,293.360,295.901,296.590,297.593,297.803,298.518,298.227,
   365,07/12/18 03:04:06,51,  0.00, 90.00,319.588,, 93.410, 91.304,, 86.647,, 73.869,,, 58.018,,, 46.809,,,, 38.666,,,, 34.636,134.441,150.916,174.418,203.623,238.572,267.004,285.985,293.797,295.739,296.490,297.675,297.949,298.499,298.218,
   367,07/12/18 03:04:46,51,  0.00, 90.00,319.598,, 94.086, 91.349,, 86.910,, 73.958,,, 58.101,,, 47.762,,,, 39.181,,,, 35.105,134.932,150.969,174.148,204.715,238.491,267.659,286.349,293.561,295.564,297.347,297.713,298.187,299.021,298.664,
   369,07/12/18 03:05:26,51,  0.00, 90.00,319.596,, 93.748, 91.166,, 86.542,, 74.770,,, 58.058,,, 47.624,,,, 38.648,,,, 35.067,135.044,151.844,174.144,204.399,238.660,267.545,286.563,293.280,295.948,296.849,297.189,297.135,298.517,298.504,
   371,07/12/18 03:07:43,51,  0.00, 90.00,319.655,, 94.256, 91.915,, 87.255,, 75.067,,, 59.457,,, 48.323,,,, 40.253,,,, 36.770,135.739,151.915,175.512,204.919,239.084,268.042,285.939,293.219,295.922,297.004,297.784,297.761,298.815,298.801,
   373,07/12/18 03:08:23,51,  0.00, 90.00,319.672,, 94.023, 91.657,, 87.201,, 74.770,,, 59.322,,, 48.085,,,, 39.659,,,, 35.975,136.675,152.359,175.432,205.088,238.878,267.298,286.062,293.488,295.840,296.769,297.411,298.154,299.439,298.572,
