Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
   207,07/05/18 01:19:31,51,  0.00, 90.00,309.184,,139.876,138.355,,134.210,,122.376,,,108.571,,,101.434,,,, 98.212,,,, 99.234,192.148,200.542,216.144,236.593,257.564,275.881,290.943,294.759,294.648,294.841,295.472,296.090,296.647,295.725,
   209,07/05/18 01:20:10,51,  0.00, 90.00,309.221,,136.856,135.118,,131.123,,118.931,,,104.816,,, 97.906,,,, 94.451,,,, 95.124,188.758,199.223,213.912,233.591,256.046,274.676,287.216,291.793,292.972,294.616,294.269,294.069,295.236,295.583,
   211,07/05/18 01:21:11,51,  0.00, 90.00,309.259,,133.323,132.205,,127.706,,115.700,,,100.802,,, 93.128,,,, 89.046,,,, 89.174,184.930,198.159,212.309,231.267,252.842,273.012,285.987,289.343,293.785,297.637,296.607,296.004,295.755,296.042,
   213,07/05/18 01:21:50,51,  0.00, 90.00,309.280,,132.131,130.638,,126.351,,113.988,,, 98.797,,, 90.321,,,, 86.462,,,, 86.998,183.318,194.825,209.996,231.465,256.633,275.419,287.042,290.789,293.382,294.171,294.707,297.587,298.468,296.013,
   215,07/05/18 01:22:30,51,  0.00, 90.00,309.298,,130.582,129.025,,124.061,,110.670,,, 96.344,,, 87.536,,,, 82.802,,,, 82.452,180.446,191.933,207.380,228.003,252.676,273.900,287.065,293.174,292.568,292.165,294.830,296.036,295.925,294.905,
   217,07/05/18 01:23:08,51,  0.00, 90.00,309.331,,127.774,126.450,,121.775,,108.086,,, 92.494,,, 83.968,,,, 78.486,,,, 78.271,178.568,189.119,205.379,226.850,251.977,272.383,285.512,290.904,293.478,294.619,294.151,295.219,296.391,296.177,
   219,07/05/18 01:23:48,51,  0.00, 90.00,309.349,,126.208,124.133,,119.327,,106.459,,, 90.507,,, 81.157,,,, 76.042,,,, 75.527,173.813,186.658,203.301,224.557,250.169,272.110,283.922,289.936,294.624,295.573,293.643,294.538,297.443,294.946,
   221,07/05/18 01:26:06,51,  0.00, 90.00,309.434,,125.999,124.277,,118.655,,106.142,,, 89.788,,, 81.429,,,, 75.836,,,, 76.139,182.013,194.137,206.190,227.245,252.068,272.806,286.111,291.211,292.855,295.421,295.286,294.657,295.803,295.089,
   223,07/05/18 01:26:44,51,  0.00, 90.00,309.456,,125.751,123.186,,118.868,,104.973,,, 89.473,,, 80.620,,,, 75.009,,,, 75.306,180.729,190.719,206.594,227.997,251.772,272.638,286.091,291.580,295.612,296.121,294.734,295.417,295.526,295.785,
   225,07/05/18 01:27:24,51,  0.00, 90.00,309.481,,124.825,122.491,,117.790,,104.619,,, 88.138,,, 79.192,,,, 74.026,,,, 73.684,177.940,187.218,204.182,229.417,252.038,271.528,284.646,291.114,292.336,293.734,294.435,296.127,296.994,295.029,
   227,07/05/18 01:28:03,51,  0.00, 90.00,309.518,,124.649,121.945,,117.338,,103.862,,, 87.963,,, 78.986,,,, 73.589,,,, 73.243,181.948,192.497,206.308,225.442,252.259,273.682,284.469,290.781,296.457,295.063,294.074,295.083,295.597,294.712,
   229,07/05/18 01:28:42,51,  0.00, 90.00,309.523,,123.193,120.695,,115.707,,102.842,,, 86.322,,, 76.222,,,, 70.729,,,, 69.927,176.000,187.035,203.539,225.368,251.534,272.043,288.802,293.867,293.484,294.320,296.434,295.983,295.300,295.561,
   231,07/05/18 01:31:00,51,  0.00, 90.00,309.631,,120.606,117.371,,112.087,, 98.753,,, 82.428,,, 71.975,,,, 65.306,,,, 64.427,167.619,179.454,198.512,221.702,248.006,272.197,286.580,289.997,289.258,292.091,294.631,293.282,293.952,296.834,
   233,07/05/18 01:31:39,51,  0.00, 90.00,309.647,,119.631,117.530,,111.695,, 98.563,,, 82.117,,, 71.827,,,, 65.420,,,, 63.965,169.941,182.773,198.900,222.137,249.080,271.398,285.241,293.005,293.466,293.404,296.405,296.575,292.888,294.899,
   235,07/05/18 01:32:18,51,  0.00, 90.00,309.662,,119.616,116.982,,111.483,, 97.646,,, 80.567,,, 70.164,,,, 64.152,,,, 62.445,168.683,181.078,198.621,219.346,245.483,268.590,285.568,290.832,292.725,293.576,294.133,294.826,296.244,296.017,
   237,07/05/18 01:32:57,51,  0.00, 90.00,309.689,,118.514,115.466,,110.382,, 95.561,,, 79.148,,, 68.794,,,, 61.948,,,, 59.999,164.315,180.059,198.389,220.576,246.198,269.679,284.158,289.664,289.379,291.037,293.785,294.647,292.638,293.877,
   239,07/05/18 01:33:36,51,  0.00, 90.00,309.701,,117.166,114.381,,108.490,, 95.003,,, 77.904,,, 67.571,,,, 60.911,,,, 58.587,163.782,177.592,195.901,218.918,246.083,269.437,283.117,290.870,294.521,293.334,293.998,293.465,293.440,294.408,
   241,07/05/18 01:35:54,51,  0.00, 90.00,309.772,,113.928,110.902,,104.837,, 91.123,,, 73.603,,, 61.968,,,, 54.531,,,, 51.925,156.762,167.484,186.297,213.562,246.261,269.008,284.104,292.149,295.456,293.306,293.178,294.324,295.009,293.563,
   243,07/05/18 01:36:33,51,  0.00, 90.00,309.779,,114.317,110.585,,105.730,, 91.291,,, 73.529,,, 62.779,,,, 55.795,,,, 53.120,154.158,169.511,190.024,216.517,247.033,268.292,282.932,290.188,292.666,291.383,293.073,296.351,297.744,295.629,
   245,07/05/18 01:37:12,51,  0.00, 90.00,309.799,,114.260,111.390,,105.436,, 92.119,,, 74.580,,, 63.212,,,, 56.061,,,, 54.141,160.757,173.748,191.921,216.297,244.628,268.550,281.909,288.231,291.707,292.814,295.232,296.300,296.249,294.911,
   247,07/05/18 01:37:51,51,  0.00, 90.00,309.830,,113.935,110.568,,104.936,, 90.969,,, 73.422,,, 62.484,,,, 55.444,,,, 53.007,158.129,171.384,190.603,215.724,242.382,265.925,283.518,290.810,294.110,295.179,294.257,294.276,295.194,295.162,
   249,07/05/18 01:38:31,51,  0.00, 90.00,309.837,,113.681,110.392,,104.970,, 91.487,,, 74.012,,, 62.936,,,, 54.913,,,, 52.915,158.644,174.721,192.069,215.558,243.771,266.934,281.278,290.635,296.040,295.959,294.063,294.337,295.228,293.852,
   251,07/05/18 01:40:49,51,  0.00, 90.00,309.891,,110.151,107.082,,101.650,, 87.072,,, 68.903,,, 57.344,,,, 48.993,,,, 45.883,150.536,162.413,182.939,212.061,239.456,262.644,282.628,289.998,291.928,293.240,293.331,293.211,293.586,294.635,
   253,07/05/18 01:41:28,51,  0.00, 90.00,309.904,,108.355,105.967,,100.376,, 85.605,,, 67.824,,, 55.381,,,, 46.988,,,, 44.128,145.405,161.572,180.296,206.534,239.570,266.398,282.527,289.111,291.633,293.054,295.252,294.894,294.924,294.631,
   255,07/05/18 01:42:07,51,  0.00, 90.00,309.906,,108.735,105.418,,100.204,, 85.355,,, 67.573,,, 54.989,,,, 47.066,,,, 43.446,144.047,157.151,177.205,206.758,238.630,266.586,284.745,291.876,294.341,293.589,293.368,294.065,292.162,293.219,
   257,07/05/18 01:42:46,51,  0.00, 90.00,309.932,,108.956,106.157,,100.371,, 85.781,,, 67.779,,, 55.419,,,, 46.685,,,, 44.003,143.790,159.478,179.929,207.544,239.133,266.625,283.564,289.085,291.196,292.962,294.214,296.176,297.326,294.654,
   259,07/05/18 01:43:25,51,  0.00, 90.00,309.935,,109.368,106.579,,100.328,, 86.317,,, 68.211,,, 56.383,,,, 48.358,,,, 45.353,146.545,161.621,182.540,207.088,236.851,264.047,281.485,290.586,291.024,291.034,293.535,293.957,294.352,295.177,
   261,07/05/18 01:45:43,51,  0.00, 90.00,310.005,,109.836,107.629,,101.845,, 87.875,,, 69.891,,, 58.077,,,, 50.468,,,, 46.964,149.688,163.912,183.901,211.639,241.303,265.356,281.836,287.687,290.992,292.700,293.583,294.376,294.489,294.677,
   263,07/05/18 01:46:23,51,  0.00, 90.00,310.023,,109.030,106.444,,100.634,, 87.458,,, 69.206,,, 56.697,,,, 48.967,,,, 45.775,148.374,160.742,181.642,210.324,241.080,265.346,284.691,291.423,293.018,293.110,293.691,292.978,294.925,294.924,
   265,07/05/18 01:47:02,51,  0.00, 90.00,310.034,,109.096,106.249,,100.565,, 86.199,,, 67.717,,, 55.962,,,, 48.053,,,, 44.039,144.346,155.524,179.992,210.271,239.479,264.444,282.454,290.822,293.801,293.266,292.705,294.359,295.065,295.484,
   267,07/05/18 01:47:41,51,  0.00, 90.00,310.054,,108.911,105.968,,100.043,, 85.819,,, 67.265,,, 56.197,,,, 47.346,,,, 43.622,145.232,159.385,180.352,208.613,241.117,266.710,282.198,288.678,292.129,296.044,295.675,293.972,294.442,295.814,
   269,07/05/18 01:48:20,51,  0.00, 90.00,310.058,,109.510,106.906,,100.719,, 86.258,,, 68.596,,, 55.731,,,, 47.976,,,, 44.234,144.423,161.236,182.040,204.655,237.487,268.322,286.065,290.064,292.592,294.410,293.421,292.645,295.055,293.863,
   271,07/05/18 01:50:37,51,  0.00, 90.00,310.106,,107.582,104.184,, 98.373,, 84.037,,, 66.206,,, 54.145,,,, 45.749,,,, 41.232,143.545,156.828,178.057,208.907,239.137,265.311,285.179,293.499,292.299,293.093,293.126,294.287,298.057,296.185,
   273,07/05/18 01:51:17,51,  0.00, 90.00,310.101,,107.133,104.407,, 98.479,, 84.034,,, 65.593,,, 53.581,,,, 44.628,,,, 40.630,139.992,155.350,176.978,205.934,240.163,266.475,282.533,290.130,292.031,291.650,293.455,294.606,295.530,295.461,
   275,07/05/18 01:51:56,51,  0.00, 90.00,310.148,,105.410,103.962,, 98.317,, 83.720,,, 65.452,,, 52.802,,,, 43.581,,,, 39.975,140.716,156.563,176.864,203.451,237.084,266.602,282.868,290.477,292.836,292.221,295.041,295.077,294.429,294.976,
   277,07/05/18 01:52:35,51,  0.00, 90.00,310.136,,106.241,103.571,, 97.678,, 83.779,,, 65.076,,, 52.563,,,, 43.768,,,, 40.216,138.358,156.423,177.197,203.564,236.900,264.882,281.911,288.338,292.274,294.298,295.089,293.424,292.094,295.383,
   279,07/05/18 01:53:14,51,  0.00, 90.00,310.171,,106.397,104.070,, 98.017,, 83.579,,, 65.318,,, 52.991,,,, 43.952,,,, 40.432,140.305,155.674,179.405,208.519,237.628,265.524,283.295,290.410,291.787,293.088,292.423,292.743,295.069,296.813,
   281,07/05/18 01:55:31,51,  0.00, 90.00,310.212,,106.897,104.210,, 98.502,, 83.593,,, 65.687,,, 53.045,,,, 45.252,,,, 41.225,140.210,155.834,177.075,205.504,238.141,264.933,282.907,290.144,292.487,293.158,293.574,294.444,292.683,294.864,
   283,07/05/18 01:56:10,51,  0.00, 90.00,310.226,,107.115,104.457,, 98.545,, 84.267,,, 66.151,,, 53.331,,,, 45.088,,,, 40.920,138.945,153.930,178.607,208.862,235.762,262.807,286.100,292.723,291.700,294.125,295.336,295.925,296.351,295.235,
   285,07/05/18 01:56:49,51,  0.00, 90.00,310.255,,106.652,103.688,, 98.287,, 83.703,,, 64.936,,, 52.612,,,, 44.705,,,, 40.299,138.550,152.990,177.075,207.510,237.395,265.395,285.892,291.299,293.032,293.796,293.537,293.511,294.497,294.953,
   287,07/05/18 01:57:28,51,  0.00, 90.00,310.266,,106.367,103.629,, 98.129,, 84.035,,, 64.920,,, 52.880,,,, 44.004,,,, 39.608,134.757,151.088,175.944,203.795,237.217,265.913,282.046,288.623,293.268,294.054,293.637,294.394,293.959,292.963,
   289,07/05/18 01:58:07,51,  0.00, 90.00,310.276,,106.202,103.661,, 98.080,, 83.645,,, 65.693,,, 53.256,,,, 45.206,,,, 40.619,141.694,157.780,176.621,202.421,234.762,265.648,283.832,290.170,292.370,293.342,294.171,294.734,295.451,295.004,
   291,07/05/18 02:00:25,51,  0.00, 90.00,310.378,,108.740,105.619,, 99.455,, 85.794,,, 67.149,,, 55.357,,,, 47.214,,,, 44.002,143.635,158.166,179.045,206.443,239.172,266.186,283.315,289.809,292.736,297.099,295.025,293.547,295.066,294.607,
   293,07/05/18 02:01:04,51,  0.00, 90.00,310.384,,107.859,105.317,, 99.108,, 85.381,,, 66.497,,, 54.979,,,, 47.118,,,, 43.045,141.283,157.274,180.005,205.280,236.359,265.496,283.147,290.009,291.875,294.633,295.564,295.337,295.543,294.765,
   295,07/05/18 02:01:43,51,  0.00, 90.00,310.408,,107.379,104.404,, 99.020,, 85.081,,, 66.722,,, 54.741,,,, 46.827,,,, 43.647,145.800,158.456,181.886,210.726,239.509,264.398,284.092,292.538,292.228,295.146,296.816,295.378,294.339,295.380,
   297,07/05/18 02:02:22,51,  0.00, 90.00,310.433,,107.405,104.267,, 98.782,, 84.681,,, 66.873,,, 55.171,,,, 46.819,,,, 43.097,144.297,159.163,179.990,207.337,237.690,263.507,279.901,287.435,296.122,297.097,294.450,293.287,292.268,294.375,
   299,07/05/18 02:03:02,51,  0.00, 90.00,310.442,,107.183,104.799,, 99.385,, 84.953,,, 67.620,,, 55.648,,,, 46.917,,,, 43.408,144.295,158.618,178.987,206.731,239.199,267.272,283.497,289.317,292.816,291.276,292.650,295.068,294.061,292.553,
   301,07/05/18 02:05:19,51,  0.00, 90.00,310.533,,105.760,103.229,, 97.668,, 83.137,,, 64.872,,, 52.521,,,, 43.717,,,, 39.652,138.143,156.296,176.818,207.313,240.513,265.014,283.633,292.926,291.970,290.016,293.243,294.321,293.135,293.067,
   303,07/05/18 02:05:58,51,  0.00, 90.00,310.569,,106.117,102.944,, 97.267,, 82.627,,, 64.910,,, 51.922,,,, 43.154,,,, 38.808,139.625,153.116,174.779,204.649,238.567,265.368,282.510,289.936,292.793,291.936,294.636,296.757,296.110,295.571,
   305,07/05/18 02:06:37,51,  0.00, 90.00,310.593,,106.069,103.655,, 97.910,, 83.557,,, 64.776,,, 53.030,,,, 43.838,,,, 40.285,139.384,155.767,177.457,204.635,236.935,265.198,284.346,292.500,294.340,293.869,294.695,294.171,293.192,294.100,
   307,07/05/18 02:07:16,51,  0.00, 90.00,310.605,,107.802,105.255,,100.008,, 85.573,,, 67.192,,, 55.439,,,, 47.857,,,, 44.445,144.340,161.420,181.504,208.158,237.349,264.045,284.771,293.612,293.212,295.096,294.906,294.357,295.014,294.446,
   309,07/05/18 02:07:56,51,  0.00, 90.00,310.626,,110.289,107.788,,102.398,, 87.860,,, 70.270,,, 58.599,,,, 50.886,,,, 47.902,151.120,164.929,185.202,210.671,237.318,264.331,284.689,292.038,293.182,293.027,295.785,296.444,294.986,295.017,
   311,07/05/18 02:10:13,51,  0.00, 90.00,310.702,,109.073,106.179,,101.018,, 86.797,,, 68.913,,, 56.969,,,, 49.799,,,, 46.243,148.040,164.041,181.197,206.448,239.082,267.960,287.605,290.954,292.273,295.862,296.317,294.627,295.461,292.859,
   313,07/05/18 02:10:52,51,  0.00, 90.00,310.742,,108.842,105.868,, 99.882,, 86.666,,, 68.298,,, 57.490,,,, 48.155,,,, 45.453,148.953,163.056,182.818,207.473,238.329,267.848,286.499,288.372,290.683,291.911,294.041,294.203,294.598,295.199,
   315,07/05/18 02:11:31,51,  0.00, 90.00,310.765,,109.027,106.567,, 99.990,, 86.698,,, 68.019,,, 56.787,,,, 48.810,,,, 45.493,145.906,161.055,180.521,209.158,241.075,268.946,287.179,290.359,291.795,292.527,294.042,294.460,293.660,294.777,
   317,07/05/18 02:12:10,51,  0.00, 90.00,310.788,,108.521,105.520,, 99.546,, 85.656,,, 67.046,,, 55.573,,,, 47.347,,,, 43.702,145.830,159.221,179.492,208.415,239.672,263.196,281.456,290.793,292.497,293.755,294.780,296.080,298.229,296.684,
   319,07/05/18 02:12:50,51,  0.00, 90.00,310.813,,107.836,104.931,, 99.065,, 84.837,,, 66.599,,, 55.089,,,, 46.553,,,, 43.194,143.015,157.313,178.970,205.723,239.025,266.873,280.415,288.828,295.146,297.057,295.235,294.328,298.273,295.139,
   321,07/05/18 02:15:08,51,  0.00, 90.00,310.889,,107.750,105.014,, 99.611,, 84.870,,, 66.940,,, 55.513,,,, 46.478,,,, 42.659,147.309,160.928,181.101,207.360,240.086,269.027,283.878,287.910,292.361,296.818,296.385,296.609,295.170,296.172,
   323,07/05/18 02:15:47,51,  0.00, 90.00,310.899,,107.397,104.601,, 99.098,, 84.395,,, 66.136,,, 54.000,,,, 45.338,,,, 41.977,144.508,156.558,176.217,207.104,241.010,267.541,283.696,288.313,291.432,295.557,292.852,292.838,295.242,295.059,
   325,07/05/18 02:16:27,51,  0.00, 90.00,310.940,,107.168,104.762,, 98.904,, 84.243,,, 65.949,,, 53.525,,,, 45.443,,,, 41.219,140.630,156.604,178.289,206.375,238.452,265.940,283.618,292.191,296.139,294.112,294.022,296.798,296.274,294.180,
   327,07/05/18 02:17:06,51,  0.00, 90.00,310.959,,106.842,104.364,, 99.243,, 84.065,,, 65.936,,, 53.741,,,, 45.326,,,, 41.870,138.860,156.505,178.138,205.897,237.985,265.195,281.233,288.043,292.334,292.009,291.961,293.421,295.449,293.719,
   329,07/05/18 02:17:45,51,  0.00, 90.00,310.981,,107.500,104.759,, 99.015,, 84.872,,, 66.737,,, 53.982,,,, 45.463,,,, 41.832,141.753,159.028,180.753,206.744,235.276,265.758,283.660,288.155,290.269,292.279,294.528,293.677,293.849,294.689,
   331,07/05/18 02:20:03,51,  0.00, 90.00,311.068,,106.087,103.647,, 98.100,, 83.632,,, 65.083,,, 52.919,,,, 44.777,,,, 40.943,140.661,151.969,175.324,203.339,234.555,262.794,281.849,290.387,292.163,292.751,294.852,294.332,292.231,293.343,
   333,07/05/18 02:20:43,51,  0.00, 90.00,311.080,,105.877,103.109,, 97.739,, 83.373,,, 65.384,,, 53.145,,,, 44.246,,,, 40.711,139.757,157.545,178.235,204.522,238.726,267.703,283.461,287.944,292.033,295.047,294.204,294.618,295.065,293.996,
   335,07/05/18 02:21:22,51,  0.00, 90.00,311.104,,106.096,103.529,, 98.126,, 83.761,,, 65.400,,, 53.891,,,, 45.150,,,, 42.100,141.912,157.978,178.358,205.936,238.820,265.625,285.792,290.196,291.201,295.121,293.588,292.203,293.898,295.136,
   337,07/05/18 02:22:01,51,  0.00, 90.00,311.114,,106.594,104.330,, 98.443,, 84.609,,, 66.572,,, 54.522,,,, 45.828,,,, 42.521,140.471,155.240,179.982,208.423,238.712,266.012,284.022,288.846,289.856,295.361,296.509,295.546,295.599,297.016,
   339,07/05/18 02:22:39,51,  0.00, 90.00,311.139,,107.462,104.841,, 99.160,, 85.788,,, 66.795,,, 54.902,,,, 46.887,,,, 42.792,143.308,158.765,180.423,207.706,238.128,264.669,282.949,290.877,294.652,295.514,295.095,293.704,293.260,295.032,
   341,07/05/18 02:24:57,51,  0.00, 90.00,311.244,,106.195,103.626,, 98.411,, 83.341,,, 65.586,,, 53.512,,,, 45.189,,,, 41.398,142.895,154.528,175.648,206.230,236.515,265.020,286.940,293.941,293.621,291.122,295.486,297.174,294.287,294.826,
   343,07/05/18 02:25:37,51,  0.00, 90.00,311.271,,106.136,103.361,, 97.543,, 83.725,,, 65.602,,, 53.615,,,, 44.715,,,, 41.090,141.721,156.669,175.078,203.975,238.253,264.419,281.570,286.874,290.489,290.833,292.615,295.405,297.119,295.978,
   345,07/05/18 02:26:16,51,  0.00, 90.00,311.301,,106.536,103.780,, 98.014,, 84.019,,, 65.742,,, 54.280,,,, 45.390,,,, 40.823,143.648,156.975,176.751,205.983,240.543,266.249,284.288,292.860,293.806,293.223,295.039,296.716,297.483,296.264,
   347,07/05/18 02:26:55,51,  0.00, 90.00,311.325,,107.382,104.427,, 98.738,, 84.625,,, 66.541,,, 54.147,,,, 45.982,,,, 41.904,142.912,161.151,179.386,206.336,238.889,265.218,283.161,290.314,292.988,296.665,296.042,296.475,297.669,294.190,
   349,07/05/18 02:27:34,51,  0.00, 90.00,311.345,,107.388,104.731,, 98.538,, 84.437,,, 66.254,,, 54.415,,,, 45.585,,,, 42.285,143.406,158.362,177.941,204.529,237.182,266.358,282.295,288.381,294.171,296.849,296.519,295.020,295.503,296.536,
   351,07/05/18 02:29:52,51,  0.00, 90.00,311.456,,106.101,103.604,, 98.558,, 83.824,,, 64.936,,, 53.690,,,, 44.865,,,, 41.626,138.748,153.845,177.883,206.675,238.242,264.201,285.171,292.443,292.314,292.789,295.875,296.900,297.290,295.270,
   353,07/05/18 02:30:32,51,  0.00, 90.00,311.474,,106.971,104.090,, 98.303,, 84.032,,, 66.166,,, 53.920,,,, 45.844,,,, 41.847,141.860,155.280,177.026,206.279,237.805,265.746,285.448,290.556,290.440,294.033,294.330,292.394,295.352,294.996,
   355,07/05/18 02:31:11,51,  0.00, 90.00,311.517,,106.705,103.778,, 98.323,, 83.628,,, 65.305,,, 53.489,,,, 45.376,,,, 40.779,139.265,157.323,177.017,204.560,237.688,266.836,285.544,289.470,291.665,293.602,292.019,292.208,294.457,294.900,
   357,07/05/18 02:31:50,51,  0.00, 90.00,311.528,,105.609,103.502,, 97.259,, 83.418,,, 64.526,,, 52.719,,,, 44.133,,,, 39.854,135.913,153.618,177.853,203.789,235.980,265.798,282.507,288.699,294.731,294.559,292.272,292.247,295.257,296.730,
   359,07/05/18 02:32:29,51,  0.00, 90.00,311.558,,105.465,102.991,, 97.201,, 83.158,,, 65.082,,, 52.632,,,, 43.734,,,, 40.153,137.358,153.349,175.189,202.393,237.090,266.980,282.175,287.667,291.897,295.436,294.511,295.315,296.535,294.148,
   361,07/05/18 02:34:47,51,  0.00, 90.00,311.664,,108.839,106.136,,100.552,, 86.702,,, 68.377,,, 56.335,,,, 48.272,,,, 44.993,148.262,159.254,183.217,209.675,238.573,266.936,283.263,289.988,293.045,293.366,295.612,294.182,292.935,294.787,
   363,07/05/18 02:35:26,51,  0.00, 90.00,311.688,,109.569,106.397,,101.193,, 87.189,,, 69.632,,, 57.915,,,, 50.471,,,, 46.816,153.215,166.762,185.486,209.390,240.759,270.728,285.313,288.767,295.184,297.394,294.699,293.832,292.449,294.378,
   365,07/05/18 02:36:05,51,  0.00, 90.00,311.726,,108.076,105.330,,100.028,, 84.999,,, 68.087,,, 56.403,,,, 47.857,,,, 44.964,145.247,161.735,184.137,209.819,241.107,266.782,281.239,289.232,295.256,295.571,295.791,293.618,292.032,295.001,
   367,07/05/18 02:36:44,51,  0.00, 90.00,311.754,,106.855,103.993,, 98.618,, 84.570,,, 66.567,,, 54.569,,,, 46.336,,,, 42.687,145.715,158.920,177.036,205.583,240.658,266.150,281.117,290.576,294.059,294.674,293.314,295.016,295.237,293.161,
   369,07/05/18 02:37:24,51,  0.00, 90.00,311.792,,106.182,102.954,, 97.441,, 83.990,,, 65.917,,, 53.752,,,, 44.938,,,, 41.604,140.594,158.783,180.946,208.688,238.355,265.369,283.062,287.791,290.797,293.590,294.006,294.865,295.725,296.239,
   371,07/05/18 02:39:41,51,  0.00, 90.00,311.886,,110.006,106.924,,101.369,, 88.208,,, 69.478,,, 58.126,,,, 50.054,,,, 47.609,150.370,163.796,185.371,213.736,241.609,266.521,286.226,291.001,293.518,297.644,297.333,292.933,292.983,297.070,
   373,07/05/18 02:40:20,51,  0.00, 90.00,311.918,,108.289,106.103,, 99.889,, 86.602,,, 68.424,,, 57.156,,,, 48.728,,,, 45.856,147.193,160.046,184.057,212.654,238.996,264.574,286.122,292.370,290.648,291.155,294.381,294.485,293.927,293.813,
